"Parámetro","Fecha","Hora","ATM : Atemajac","CEN : Centro ","AGU : Las Águilas","PIN : Las Pintas","LDO : Loma Dorada","MIR : Miravalle","OBL : Oblatos","SFE : Santa Fe","TLA : Tlaquepaque","VAL : Vallarta","COU : Country","SMT : Santa Margarita","SAN : Santa Anita","Unidad"
"CO","2023-01-01","0"," - - - - ","3.28"," - - - - ","3.08","2.37","2.47"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","1"," - - - - ","3.7"," - - - - ","4.82","2.12","2.91"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","2"," - - - - ","4.2"," - - - - ","5.42","1.85","3.21"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","3"," - - - - ","5.24"," - - - - ","5.62","1.82","2.97"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","4"," - - - - ","4.87"," - - - - ","6.99","1.82","2.62"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","5"," - - - - ","4.51"," - - - - ","5.6","1.29","1.54"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","6"," - - - - ","5.53"," - - - - ","4.92","1.07","3.67"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","7"," - - - - ","6.53"," - - - - ","4.73","0.92","5.32"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","8"," - - - - ","4.09"," - - - - ","4.93","2.39","1.24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","9"," - - - - ","3.34"," - - - - ","3.93","0.36","0.01"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","10"," - - - - ","1.2"," - - - - ","2.12","0.03","0.64"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","11"," - - - - ","0.6"," - - - - ","1.22","0.46","0.58"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","12"," - - - - ","0.64"," - - - - ","0.91","0.5","0.55"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","13"," - - - - ","0.69"," - - - - ","0.65","0.64","0.41"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","14"," - - - - ","0.52"," - - - - ","0.58","0.55","0.18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","15"," - - - - ","0.41"," - - - - ","0.48","0.45","0.21"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","16"," - - - - ","0.4"," - - - - ","0.52","0.34","0.24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","17"," - - - - ","0.41"," - - - - ","0.59","0.45","0.26"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","18"," - - - - ","0.52"," - - - - ","0.72","0.49","0.29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","19"," - - - - ","0.8"," - - - - ","1.47","0.64","0.51"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","20"," - - - - ","0.82"," - - - - ","1.08","0.85","0.26"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","21"," - - - - ","0.54"," - - - - ","0.62","0.53","0.27"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","22"," - - - - ","0.6"," - - - - ","0.63","0.35","0.28"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-01","23"," - - - - ","0.74"," - - - - ","0.75","0.53","0.22"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","0"," - - - - ","0.54"," - - - - ","0.55","0.41","0.17"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","1"," - - - - ","0.5"," - - - - ","0.46","0.41","0.16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","2"," - - - - ","0.6"," - - - - ","0.43","0.39","0.2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","3"," - - - - ","0.64"," - - - - ","0.52","0.41","0.19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","4"," - - - - ","0.52"," - - - - ","0.55","0.43","0.19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","5"," - - - - ","0.71"," - - - - ","0.7","0.52","0.2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","6"," - - - - ","1.15"," - - - - ","0.84","1.08","0.27"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","7"," - - - - ","2.48"," - - - - ","1.36","2.1","2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","8"," - - - - ","2.4"," - - - - ","1.52","1.5","0.28"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","9"," - - - - ","1.07"," - - - - ","1.27","0.45","0.6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","10"," - - - - ","0.75"," - - - - ","0.63","0.11","0.26"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","11"," - - - - ","0.73"," - - - - ","0.67","0.41","0.2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","12"," - - - - ","0.54"," - - - - ","0.47","0.41","0.19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","13"," - - - - ","0.53"," - - - - ","0.45","0.47","0.25"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","14"," - - - - ","0.58"," - - - - ","0.41","0.49","0.24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","15"," - - - - ","0.64"," - - - - ","0.47","0.51","0.29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","16"," - - - - ","0.59"," - - - - ","0.46","0.55","0.32"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","17"," - - - - ","0.68"," - - - - ","0.52","0.59","0.28"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","18"," - - - - ","0.9"," - - - - ","0.75","0.75","0.44"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","19"," - - - - ","0.97"," - - - - ","0.71","0.72","0.5"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","20"," - - - - ","0.78"," - - - - ","0.87","0.57","0.52"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","21"," - - - - ","0.65"," - - - - ","0.86","0.84","0.56"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","22"," - - - - ","0.6"," - - - - ","0.61","1.01","0.31"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-02","23"," - - - - ","0.64"," - - - - ","0.44","0.29","0.17"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","0"," - - - - ","0.54"," - - - - ","0.46","0.31","0.31"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","1"," - - - - ","0.52"," - - - - ","0.49","0.54","0.32"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","2"," - - - - ","0.53"," - - - - ","0.56","0.54","0.45"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","3"," - - - - ","0.66"," - - - - ","0.73","0.49","0.39"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","4"," - - - - ","1.01"," - - - - ","0.97","0.59","0.53"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","5"," - - - - ","0.98"," - - - - ","1.14","0.74","0.6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","6"," - - - - ","1.16"," - - - - ","1.37","1.24","1.3"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","7"," - - - - ","2.99"," - - - - ","2.29","1.63","1.35"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","8"," - - - - ","3.4"," - - - - ","3.47","2.02","0.9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","9"," - - - - ","1.96"," - - - - ","1.7","0.22","0.76"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","10"," - - - - ","0.68"," - - - - ","1.64","0.03","0.84"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","11"," - - - - ","0.94"," - - - - ","1.13","0.58","0.49"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","12"," - - - - ","1.04"," - - - - ","0.61","0.66","0.14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","13"," - - - - ","0.71"," - - - - ","0.44","0.37","0.03"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","14"," - - - - ","0.6"," - - - - ","0.41","0.3","0.22"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","15"," - - - - ","0.57"," - - - - ","0.4","0.47","0.31"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","16"," - - - - ","0.59"," - - - - ","0.4","0.43","0.34"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","17"," - - - - ","0.66"," - - - - ","0.46","0.62","0.36"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","18"," - - - - ","1.06"," - - - - ","0.94","0.78","0.69"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","19"," - - - - ","1.56"," - - - - ","1.48","1.37","1.04"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","20"," - - - - ","0.91"," - - - - ","1.17","1.81","0.82"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","21"," - - - - ","0.78"," - - - - ","0.87","0.92"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","22"," - - - - ","0.79"," - - - - ","0.82","1.02"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-03","23"," - - - - ","0.67"," - - - - ","1.05","1.48","0.5"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","0"," - - - - ","0.79"," - - - - ","0.92","0.86","0.67"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","1"," - - - - ","1.21"," - - - - ","1.21","0.83","0.74"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","2"," - - - - ","1.53"," - - - - ","1.44","0.65","0.43"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","3"," - - - - ","1.7"," - - - - ","1.47","0.63","0.35"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","4"," - - - - ","1.99"," - - - - ","1.7","0.49"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","5"," - - - - ","1.8"," - - - - ","1.94","0.92"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","6"," - - - - ","1.96"," - - - - ","2.59","1.13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","7"," - - - - ","1.93"," - - - - ","3.26","2.28"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","8"," - - - - ","2.02"," - - - - ","3.67","3.24","1.78"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","9"," - - - - ","1.82"," - - - - ","3.05","0.66","1.12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","10"," - - - - ","1.25"," - - - - ","1.93","0.03","0.59"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","11"," - - - - ","0.96"," - - - - ","1.09","0.46","0.65"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","12"," - - - - ","0.81"," - - - - ","0.73","0.44","0.51"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","13"," - - - - ","0.86"," - - - - ","0.48","0.52","0.37"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","14"," - - - - ","0.94"," - - - - ","0.48","0.6","0.47"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","15"," - - - - ","0.9"," - - - - ","0.41","0.54","0.46"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","16"," - - - - ","0.83"," - - - - ","0.5","0.62","0.6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","17"," - - - - ","0.71"," - - - - ","0.79","0.7","0.69"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","18"," - - - - ","1.6"," - - - - ","1.43","1.28","1.91"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","19"," - - - - ","3.26"," - - - - ","3.26","3.04","3.2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","20"," - - - - ","3.93"," - - - - ","3.87","4.85","2.69"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","21"," - - - - ","4.35"," - - - - ","4.2","1.77","3.69"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","22"," - - - - ","4.01"," - - - - ","4.98","0.91","3.38"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-04","23"," - - - - ","4.73"," - - - - ","4.47","2.15","2.36"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","0"," - - - - ","4.24"," - - - - ","5.43","1.78","1.57"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","1"," - - - - ","4.66"," - - - - ","4.87","1.19","0.56"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","2"," - - - - ","4.53"," - - - - ","3.64","0.53","3.25"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","3"," - - - - ","4.48"," - - - - ","3.94","0.53","2.47"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","4"," - - - - ","5.07"," - - - - ","4.09","0.52","1.39"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","5"," - - - - ","4.29"," - - - - ","2.72","0.97","2.06"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","6"," - - - - ","3.04"," - - - - ","3.54","1.2","2.75"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","7"," - - - - ","4.62"," - - - - ","4.88","1.36","1.53"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","8"," - - - - ","2.71"," - - - - ","4.79","1.62","2.73"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","9"," - - - - ","1.7"," - - - - ","2.92","0.28","0.34"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","10"," - - - - ","1.05"," - - - - ","1.59","0.06","0.63"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","11"," - - - - ","0.67"," - - - - ","0.6","0.4","0.53"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","12"," - - - - ","0.63"," - - - - ","0.45","0.44","0.42"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","13"," - - - - ","0.67"," - - - - ","0.48","0.44","0.51"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","14"," - - - - ","0.6"," - - - - ","0.44","0.48","0.43"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","15"," - - - - ","0.58"," - - - - ","0.44","0.48","0.39"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","16"," - - - - ","0.69"," - - - - ","0.43","0.45","0.46"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","17"," - - - - ","0.85"," - - - - ","0.48","0.52","0.62"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","18"," - - - - ","1.87"," - - - - ","1.63","1.12","2.02"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","19"," - - - - ","3.71"," - - - - ","3.12","2.24","2.78"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","20"," - - - - ","6.24"," - - - - ","4.39","3.63","3.47"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","21"," - - - - ","6.19"," - - - - ","4.27","3.62","3.45"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","22"," - - - - ","5.42"," - - - - ","5.4","2.11","3.42"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-05","23"," - - - - ","4.65"," - - - - ","5.02","0.56","3.24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","0"," - - - - ","3.93"," - - - - "," - - - - ","0.09","1.89"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","1"," - - - - ","1.25"," - - - - "," - - - - ","0.46","0.66"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","2"," - - - - ","1.45"," - - - - "," - - - - ","0.33","1.1"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","3"," - - - - ","1.79"," - - - - "," - - - - ","0.41","1.24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","4"," - - - - ","1.88"," - - - - "," - - - - ","0.36","0.88"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","5"," - - - - ","1.14"," - - - - "," - - - - ","0.62","0.65"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","6"," - - - - ","1.41"," - - - - "," - - - - ","0.82","1.34"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","7"," - - - - ","1.91"," - - - - "," - - - - ","1.14","2.67"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","8"," - - - - ","1.7"," - - - - ","2.32","0.88","1.91"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","9"," - - - - ","0.91"," - - - - ","0.89","0.46","0.65"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","10"," - - - - ","0.73"," - - - - ","0.6","0.61","0.24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","11"," - - - - ","0.65"," - - - - ","0.56","0.33","0.12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","12"," - - - - ","0.63"," - - - - ","0.57","0.27","0.46"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","13"," - - - - ","0.72"," - - - - ","0.56","0.53","0.57"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","14"," - - - - ","0.78"," - - - - ","0.57","0.58","0.49"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","15"," - - - - ","0.55"," - - - - ","0.56","0.49","0.37"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","16"," - - - - ","0.58"," - - - - ","0.42","0.52","0.51"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","17"," - - - - ","0.68"," - - - - ","0.49","0.7","0.58"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","18"," - - - - ","1.53"," - - - - ","0.83","2.25","1.66"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","19"," - - - - ","3.31"," - - - - ","3.78","2.22","4.01"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","20"," - - - - ","3.86"," - - - - ","3.01","3.46","2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","21"," - - - - ","3.44"," - - - - ","3.22","2.29","0.94"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","22"," - - - - ","1.58"," - - - - ","1.86","1.68","0.45"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-06","23"," - - - - ","2.41"," - - - - ","0.97","1.12","0.23"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-07","0"," - - - - ","2.08"," - - - - ","0.85","0.84","1.3"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-07","1"," - - - - ","2.02"," - - - - ","1.27","1.28","1.24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-07","2"," - - - - ","3.29"," - - - - ","1.52","1","1"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-07","3"," - - - - ","4.21"," - - - - ","2.42","0.93","0.85"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-07","4"," - - - - ","3.6"," - - - - ","2.32","0.83","0.77"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-07","5"," - - - - ","3.1"," - - - - ","1.86","1.07","1.18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2023-01-07","6"," - - - - ","3.42"," - - - - ","2.51","1.5","1.21"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
