"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2020-02-24","10","16","19"," - - - - ","16","20","16","11","24"," - - - - ","29"," - - - - ","8","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","11","26"," - - - - "," - - - - ","14","16","14","9","18"," - - - - ","35"," - - - - ","30","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","12","22","11"," - - - - ","12","13","12","9","11"," - - - - ","20"," - - - - ","3","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","13","17","10"," - - - - ","10"," - - - - ","11","9","21"," - - - - ","16"," - - - - ","23","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","14","15","9"," - - - - ","9","10","10","9","14"," - - - - ","16"," - - - - ","6","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","15","13","9"," - - - - ","10","10","9","10","9"," - - - - ","4"," - - - - ","4","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","16","12","9"," - - - - ","10","10","10","8","8"," - - - - ","16"," - - - - ","4","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","17","11","9"," - - - - ","11","11","10","8","17"," - - - - ","14","33","3","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","18","12","11"," - - - - ","11"," - - - - ","10","6","7"," - - - - ","21","34","24","34"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","19","12","13"," - - - - ","12","12","12","7","14"," - - - - ","18","23","15","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","20","13"," - - - - "," - - - - ","12","10","14","8","5"," - - - - ","7","14","5","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","21","13","19"," - - - - ","12","9","15","7","12"," - - - - ","10","15","21","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","22","13","12"," - - - - ","14"," - - - - ","19","6","12"," - - - - ","18","24","17","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-24","23","16","11"," - - - - ","14","9","28","6","7"," - - - - ","17","18","22","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","0","18"," - - - - "," - - - - ","14","9","17","5","7"," - - - - ","12","8","13","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","1","14","7"," - - - - ","9","7","11","4","20"," - - - - ","16","15","8","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","2","10","7"," - - - - ","7"," - - - - ","8","3","3"," - - - - ","4","7","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","3","9","8"," - - - - ","10","7","9","3","11"," - - - - ","14","16","15","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","4","10","11"," - - - - ","12","9","12","4","31"," - - - - ","11","9","20","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","5","16","11"," - - - - ","15","9","15","4","15"," - - - - ","12","13","17","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","6","23","14"," - - - - ","15","9","19","4","15"," - - - - ","18","12","26","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","7","29","16"," - - - - ","17","12","21","4","16"," - - - - ","17","13","23","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","8","42","19"," - - - - "," - - - - ","16","29","4","19"," - - - - ","33","28","12","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","9","29","23"," - - - - "," - - - - ","20","30","2","12"," - - - - ","34","38","27","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","10","27","23"," - - - - "," - - - - ","18","22"," - - - - ","16"," - - - - ","14","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","11","26","16"," - - - - "," - - - - ","34","15"," - - - - ","20"," - - - - ","32","13","10","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","12","18","14"," - - - - "," - - - - ","24","16","3","18"," - - - - ","14","45","9","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","13","9","10"," - - - - "," - - - - ","9","12"," - - - - ","23"," - - - - ","3","48","14","46"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","14","9","9"," - - - - "," - - - - ","10","11"," - - - - ","9"," - - - - ","5","29","10","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","15","11","9"," - - - - "," - - - - ","9","10","3","10"," - - - - ","5","21","14","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","16","11","9"," - - - - "," - - - - ","9","9","3","8"," - - - - ","12","17","21","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","17"," - - - - ","7"," - - - - "," - - - - ","9","8","5","16"," - - - - ","19","18","22","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","18","9","7"," - - - - "," - - - - ","9","8"," - - - - ","14"," - - - - ","14","18","30","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","19","9","9"," - - - - "," - - - - ","12","9"," - - - - ","4"," - - - - ","16","17","26","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","20","10","8"," - - - - "," - - - - ","10","9"," - - - - ","3"," - - - - ","11","4","16","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","21","11","9"," - - - - "," - - - - ","8","8"," - - - - "," - - - - "," - - - - ","8","2","22","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","22","8","8"," - - - - "," - - - - ","8","7"," - - - - ","9"," - - - - ","18","2","14","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-25","23","8","10"," - - - - "," - - - - ","8","11"," - - - - ","14"," - - - - ","9","7","14","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","0","6","7"," - - - - "," - - - - ","8","7"," - - - - ","4"," - - - - ","20","9"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","1","6","5"," - - - - ","7","7","5","3","9"," - - - - ","13","4","15","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","2","4","4"," - - - - ","6","6","4","3","2"," - - - - ","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","3","5","3"," - - - - ","4","5","3","3"," - - - - "," - - - - ","9"," - - - - ","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","4","5","3"," - - - - ","3","3","3","4","4"," - - - - ","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","5","4","2"," - - - - ","3","3","3","7"," - - - - "," - - - - "," - - - - "," - - - - ","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","6","4","2"," - - - - ","3","3","3","11","2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","7","4","3"," - - - - ","3","3","3","13","2"," - - - - "," - - - - ","2","2"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","8","5","4"," - - - - ","5","4","5","13","3"," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","9","12","9"," - - - - ","15","9","12","14","12"," - - - - ","5","9","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","10","15","10"," - - - - ","15","13","12","11","6"," - - - - ","21","11","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","11","14","8"," - - - - ","11","10","9","13","11"," - - - - ","10","22","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","12","11","8"," - - - - ","10","8","8","13","7"," - - - - ","8","15","3","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","13","13","8"," - - - - ","7","7","8","13","9"," - - - - ","21","10"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","14","13","11"," - - - - ","7","6","10","13","4"," - - - - ","14","15","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","15","12","13"," - - - - ","6","6","7","12","6"," - - - - ","11","12","23","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","16","9","7"," - - - - ","6","5","6","16","7"," - - - - ","12","11","6","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","17","7","5"," - - - - ","5","5","5","15","3"," - - - - ","11","12","5","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","18","8","4"," - - - - "," - - - - ","4","6","20","6"," - - - - ","5","11","19","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","19","8","6"," - - - - "," - - - - ","5","7","19","5"," - - - - ","9","10","17","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","20"," - - - - ","5"," - - - - "," - - - - ","5","17","10","10"," - - - - ","9","4","2","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","21","10","5"," - - - - "," - - - - ","4","8"," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","22","12","4"," - - - - "," - - - - ","5","7","9"," - - - - "," - - - - "," - - - - ","3"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-26","23","9","4"," - - - - "," - - - - ","5","5","11","2"," - - - - ","7","20","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","0","7","3"," - - - - "," - - - - ","6","4","12","5"," - - - - ","2","9","32","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","1","5","3"," - - - - ","5","5","5","10","11"," - - - - "," - - - - ","3"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","2","5","3"," - - - - ","5","5","5","13","8"," - - - - "," - - - - "," - - - - ","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","3","4","4"," - - - - ","5","6","4","12","11"," - - - - "," - - - - ","3","20","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","4","4","5"," - - - - ","7","6","4","11","8"," - - - - "," - - - - ","7","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","5","5","5"," - - - - ","5","7","6","10"," - - - - "," - - - - "," - - - - ","6","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","6","9","8"," - - - - ","6","7","8","14","2"," - - - - ","2","11","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","7"," - - - - ","13"," - - - - ","7","7","23","17","4"," - - - - ","5","25"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","8","46","21"," - - - - ","13","8","15","16","14"," - - - - "," - - - - ","28","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","9","6","28"," - - - - ","13","17","19","14","18"," - - - - ","7","28","48"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","10","7","15"," - - - - ","20","13","15","13","36"," - - - - ","4","18","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","11","7","12"," - - - - ","12","9","13","14","7"," - - - - ","15","21","26","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","12","11","9"," - - - - "," - - - - ","8","9","15","16"," - - - - ","14","14","54","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","13","12","8"," - - - - "," - - - - ","9","8","19","16"," - - - - ","20","10","29","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","14","12","9"," - - - - ","12","8","9","21","19"," - - - - ","19","15","10","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","15","13","10"," - - - - ","11","6","11","19","20"," - - - - ","22","17"," - - - - ","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","16","11","8"," - - - - ","10","7","9","17","15"," - - - - ","19","14"," - - - - ","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","17","10","8"," - - - - ","10","7","12","13","19"," - - - - ","16","14","12","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","18","10","9"," - - - - ","9","8","10","16","18"," - - - - ","17","10"," - - - - ","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","19","8","9"," - - - - ","10","7","12","11","17"," - - - - ","19","16"," - - - - ","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","20","9","9"," - - - - ","10","6","13","9","28"," - - - - ","12","7","34","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","21","8","11"," - - - - ","10","6","13","6","19"," - - - - ","10","3","9","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","22","10","11"," - - - - ","21","7","13","7","12"," - - - - ","18","9","8","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-27","23","18","7"," - - - - ","21","9","14","3","21"," - - - - ","13","41","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","0","30","8"," - - - - ","16","9","8","4","11"," - - - - ","10","13","4","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","1","29","16"," - - - - ","17","9","12","5","11"," - - - - ","10","6","34","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","2","36","15"," - - - - ","15","10","16","6","6"," - - - - ","15","9","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","3","22","17"," - - - - ","12","14","18","12","10"," - - - - ","16","6","34","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","4","47","13"," - - - - ","16","13","18","11","13"," - - - - ","11","8","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","5","28","14"," - - - - ","13","15","19","13","19"," - - - - ","12","9","37","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","6","32","16"," - - - - ","12","17","23","16","13"," - - - - ","10","3","13","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","7","48","22"," - - - - ","15","13","30","16","39"," - - - - ","17","18","20","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","8","50","31"," - - - - ","19","18","47","16","23"," - - - - ","10","23","34","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","9","38","31"," - - - - ","27","21","40","16","25"," - - - - ","21","74","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","10","19","53"," - - - - ","30","37","44","15","38"," - - - - ","22","75","29","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","11","25","38"," - - - - ","28","47","29","16","21"," - - - - ","42","45","34","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","12","24","27","64","18","26","23","15","27"," - - - - ","34","37","21","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","13","22","10","31","15","13","11","16","35"," - - - - ","35","37","8","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","14","20","12","34","12","14","11","18","17"," - - - - ","28","15"," - - - - ","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","15","19","14","27","8","10","12","15","20"," - - - - ","24","16"," - - - - ","36"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","16","14","9","23"," - - - - ","9","7","14","17"," - - - - ","23","22","18","34"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","17","12","9","21"," - - - - ","7","9","12","15"," - - - - ","19","22","15","39"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","18","9","9","17","6","7","9","10","8"," - - - - ","15","6","37"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","19","10","8","19","8","8","9","9","22"," - - - - ","23","14"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","20","11","10","20","10","8","11","8","19"," - - - - ","10","7","20","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","21","13"," - - - - ","18","16","7","18","7","10"," - - - - ","11","4","14","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","22","11"," - - - - ","22","17","7","28","6","26"," - - - - ","12","27","20","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-28","23","11"," - - - - ","23","14","9","23","7","27"," - - - - ","15","19"," - - - - ","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","0","12","16","20","16","9","17","6","33"," - - - - ","18","8","24","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","1","12","13","30","14","12","12"," - - - - ","13"," - - - - ","6"," - - - - ","36","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","2","14","15","25","10","14","9","7","14"," - - - - ","26","7","46","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","3","18","12","25","9","12","8","6","18"," - - - - ","28","6","8","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","4","17","15","26","12","14","9","7","15"," - - - - ","13","13","3","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","5","20","17","25","12","13","9","12","8"," - - - - ","14","6"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","6","17","14"," - - - - "," - - - - ","15","14","12","10"," - - - - ","11","11","8","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","7","38","14","30"," - - - - ","17","14","13","14"," - - - - ","13","17","17","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","8","40","19","31"," - - - - ","20","31","10","11"," - - - - ","12","19","25","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","9","45"," - - - - ","37"," - - - - ","21"," - - - - ","11","19"," - - - - ","13","20","9","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","10","39"," - - - - ","45"," - - - - ","28"," - - - - ","12","15"," - - - - ","36","24","32","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","11","40"," - - - - ","55"," - - - - ","36"," - - - - ","13","18"," - - - - ","45","25","31","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","12","34"," - - - - ","60"," - - - - ","34"," - - - - ","15","39"," - - - - ","24","19","27","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","13","44"," - - - - ","55"," - - - - ","21"," - - - - ","17","36"," - - - - ","31","17","25","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","14","45"," - - - - ","43"," - - - - ","15"," - - - - ","17","24"," - - - - ","33","28","19","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","15","31"," - - - - ","31"," - - - - ","13"," - - - - ","17","26"," - - - - ","25","22","3","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","16","18"," - - - - ","24","15","12"," - - - - ","20","34"," - - - - ","11","26"," - - - - ","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","17","12"," - - - - ","23","14","13"," - - - - ","20","26"," - - - - ","10","21","15","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","18","12"," - - - - ","25","12","12"," - - - - ","15","13"," - - - - ","4","14","10","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","19","13"," - - - - ","23","13","10"," - - - - ","13","22"," - - - - ","17","18","33","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","20","19"," - - - - ","25","15","11"," - - - - ","17","10"," - - - - ","10","16","21","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","21","24"," - - - - ","23","20","9"," - - - - ","18","24"," - - - - ","17","12","16","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","22","30"," - - - - ","23"," - - - - ","17"," - - - - ","18","22"," - - - - ","19","6","14","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-02-29","23","22"," - - - - ","29"," - - - - ","12"," - - - - ","19","15"," - - - - ","24","4","27","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","0"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","1","18","16","25","14","11"," - - - - ","18","11"," - - - - ","8","6","13","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","2","18","11","26","14","13"," - - - - ","17","3"," - - - - ","18","3","22","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","3","18","15","31","15","11"," - - - - ","16","10"," - - - - ","16","11","13","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","4","29","16","33","12","12"," - - - - ","16","7"," - - - - ","19","5","5","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","5","31","15","33","11","14"," - - - - ","17","7"," - - - - ","14","7","14","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","6","35","16","35","12","15"," - - - - ","18","9"," - - - - ","26","8","19","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","7","40","19"," - - - - "," - - - - ","17"," - - - - ","20","11"," - - - - ","16","4"," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","8","44","24"," - - - - ","25","23"," - - - - ","24","13"," - - - - ","18","17","32","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","9","57","26","54","25","26"," - - - - ","24","5"," - - - - ","16","23","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","10","33","28","56","30","35"," - - - - ","23","4"," - - - - ","30","32","29","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","11","35","28","54","47","40"," - - - - ","23","35"," - - - - ","33","31","34"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","12","30","32","62","51","45"," - - - - ","23","26"," - - - - ","4","35","39","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","13","31","45","66","43","39"," - - - - ","24","29"," - - - - ","23","33","52","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","14","39","45","62","45","37"," - - - - ","21","35"," - - - - ","27","34","34","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","15","40","32","48","33","23"," - - - - ","20","52"," - - - - ","33","28","14","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","16","26","25","36","25","18"," - - - - ","19","27"," - - - - ","20","40","9","49"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","17","20","18","30","20","16"," - - - - ","20","22"," - - - - ","20","28","18","40"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","18","16","13","23","19","14","18","20","29"," - - - - "," - - - - ","18","16","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","19","16","15","25","22","14","24","12","26"," - - - - ","21","21","17","34"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","20","18","12"," - - - - ","23","23","29","10","10"," - - - - ","14","10","14","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","21","21","12","34","28","31","25","13","9"," - - - - ","14","10","27","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","22","20","11","32","30","18","21","13","13"," - - - - ","12","13","3","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-01","23","18","10","27","17","9","19","12","28"," - - - - ","10","8","13","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","0","16","9","19","13","11","13"," - - - - ","39"," - - - - ","16","16","9","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","1","23","14"," - - - - ","13","13","16","10"," - - - - "," - - - - ","17","13"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","2","22","11","29","15","14","16","12","19"," - - - - ","9","7","31","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","3","21","15","29","18","15","19","13","20"," - - - - ","19","11","56","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","4","17","16","32","18","15","19","15","25"," - - - - ","24","9","37"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","5","17","16","34","19","15","19","15","12"," - - - - ","24","12","23","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","6","17","18","32","22","17","23","8","14"," - - - - ","14","16","38","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","7","20","19","38","26","20","24","6","18"," - - - - ","11","15","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","8","28","23","40","26","25","28","5","13"," - - - - ","17","19","38","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","9","44","21","32","38","22","31","4","2"," - - - - ","11","36","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","10","25","16","27","33","14","30","4","19"," - - - - ","4","34","33","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","11","15","22","28","21","19","14"," - - - - ","21"," - - - - ","26","36","39","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","12","14","15","37","13","16","9"," - - - - ","24"," - - - - ","13","34","16","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","13","13","9","21","8","11","6","5","15"," - - - - ","16","30","18","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","14","12","7","22","7","9","7","5","17"," - - - - ","15","43","3","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","15","10","7","18","8","9","7","5","28"," - - - - ","16","35","18","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","16","8","9","24","17","16","13","5","45"," - - - - ","14","25","27","46"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","17","18","13","30","15","14","12","6","16"," - - - - ","36","26","25","48"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","18","16","10","28","15","14","12","7","6"," - - - - ","25","17","28","40"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","19","13","8","24","16","12","12","9","12"," - - - - ","15","15","9","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","20","14","9","23","16","13","19","12","15"," - - - - ","15","12"," - - - - ","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","21","14","10","24","20","13","20","19","7"," - - - - ","9","13","37","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","22","13","12","28","25","13","18","25","15"," - - - - ","13","26","41","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-02","23","13","12"," - - - - ","27","13","18","17","30"," - - - - ","11","29","30","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-03-03","0"," - - - - ","12"," - - - - ","25","15","19","16","64"," - - - - ","6","23","29","11"," - - - - "," - - - - ","µg/m³"
