ciudad,dia_semana,nombre_dia,hora,CO,NO2,O3,PM25,SO2
Guadalajara,2,Wednesday,16,0.5293404914529914,0.00883346042120552,0.05124863485934915,19.824939975990393,0.0021252369394359687
Guadalajara,2,Wednesday,17,0.5737660866910866,0.010605348065151987,0.04660154593368879,20.907999601514245,0.002170874951606659
Guadalajara,2,Wednesday,18,0.728195985958486,0.01578816785973649,0.03724867163081449,23.03206845238095,0.002210504314994606
Guadalajara,2,Wednesday,19,0.918545405982906,0.020603550679531072,0.02792618434761292,27.17223534041716,0.0023819309600863
Guadalajara,2,Wednesday,20,0.9394572039072039,0.022207000207490404,0.022829634736777595,31.688648488441018,0.0024281668978270925
Guadalajara,2,Wednesday,21,0.9082073717948718,0.02146005031642287,0.02044249402463688,31.354997060552616,0.0025466144018583044
Guadalajara,2,Wednesday,22,0.8796002899877899,0.01888293910156655,0.01998781179138322,28.485237111373475,0.002593966318234611
Guadalajara,2,Wednesday,23,0.7963815192743764,0.01659988069301795,0.020156238891953178,26.810906139315232,0.002544103482817075
Guadalajara,3,Thursday,0,0.7292866758241758,0.01475246394854238,0.01982332076974934,25.47202135998432,0.0025052488306111496
Guadalajara,3,Thursday,1,0.6486119505494505,0.012260511982570806,0.0194835386406815,24.82501539408867,0.0023971321217698027
Guadalajara,3,Thursday,2,0.6345534188034188,0.01189367154269115,0.018779964147821293,24.540466392318244,0.0023348784602407794
Guadalajara,3,Thursday,3,0.636306105006105,0.011893850503164228,0.017450297236011523,24.974585062240664,0.002318397745571659
Guadalajara,3,Thursday,4,0.6660782814407814,0.013013520593422555,0.015510987007415579,25.847362181387076,0.0024045318610536
Guadalajara,3,Thursday,5,0.7752685236256665,0.016173192239858906,0.012125461175461174,27.850863583138175,0.002474163969795038
Guadalajara,3,Thursday,6,1.0672773947416805,0.020566147940657743,0.008665289268860697,31.33760043111895,0.002760646863923563
Guadalajara,3,Thursday,7,1.4635851872280443,0.024259611992945327,0.006898878470307042,35.84202771272444,0.003250221528740946
Guadalajara,3,Thursday,8,1.410728978978979,0.025114399834007678,0.009599811546240117,40.48201058201058,0.003589389736477115
Guadalajara,3,Thursday,9,1.0025242691671263,0.022612350866272436,0.01771692253477968,40.76678522031219,0.003542390969332717
Guadalajara,3,Thursday,10,0.7730173649563185,0.01856239755161324,0.028211656554513697,33.67092757936508,0.0031997052704576976
Guadalajara,3,Thursday,11,0.6368655100283007,0.014617724867724866,0.038365676901391185,27.18362223550508,0.0027697284469343298
Guadalajara,3,Thursday,12,0.5847988141202427,0.012156323270048761,0.04691397622111908,22.924722558514933,0.0025281996455540144
Guadalajara,3,Thursday,13,0.5403665195808053,0.01041409119203237,0.05234784274069989,20.408804563492065,0.0023705925412236093
Guadalajara,3,Thursday,14,0.5223952472881045,0.009091163502438012,0.05465334773549059,19.430250049810716,0.002245057019571583
Guadalajara,3,Thursday,15,0.5138940828583686,0.008532135076252723,0.05427634522277379,18.768828856328856,0.0021836665896131915
Guadalajara,3,Thursday,16,0.5213272966844396,0.008944301794791991,0.05218598037406177,18.966839557399723,0.0021558849591616584
Guadalajara,3,Thursday,17,0.5642665318379604,0.010778288722896566,0.04721720960994216,20.05174337517434,0.0021737998921251347
Guadalajara,3,Thursday,18,0.7210360820003676,0.01609004305425874,0.03737015503875969,22.089354870578937,0.0022556345353675453
Guadalajara,3,Thursday,19,0.9226480357908929,0.021258756095030605,0.027766929678848282,27.366972930250938,0.0024065861457851752
Guadalajara,3,Thursday,20,0.9945669393883679,0.02314504357298475,0.02293422695951766,31.95926800472255,0.0025421000924641703
Guadalajara,3,Thursday,21,0.9859337653980511,0.02185661116298371,0.02065128737541528,33.73906342620035,0.0026832755432269996
Guadalajara,3,Thursday,22,0.9734115186615186,0.019661930698205207,0.019484036237233913,32.706456986086614,0.0027569521497919558
Guadalajara,3,Thursday,23,0.9013430402930402,0.018191389148251896,0.018999387005126305,30.288869292572997,0.002698268223146864
Guadalajara,4,Friday,0,0.7763582306796593,0.015908265455304927,0.018790612551326837,28.70949392309225,0.0025318563685636855
Guadalajara,4,Friday,1,0.6747896365753508,0.013404853884158519,0.01827666728189984,27.603066539115645,0.002395152505446623
Guadalajara,4,Friday,2,0.6685625574554146,0.01325718723893066,0.017791404669976096,26.088234126984126,0.0024029210220673637
Guadalajara,4,Friday,3,0.6650895078752221,0.012922151733500418,0.016986082000367712,26.01029761904762,0.002340199380565234
Guadalajara,4,Friday,4,0.6632410791189861,0.013596410296574771,0.0151490990990991,26.75761605897589,0.002354711328976035
Guadalajara,4,Friday,5,0.7582051293928725,0.01616829312865497,0.012162822516393945,27.95708829365079,0.0024588435374149663
Guadalajara,4,Friday,6,1.016352451704196,0.020284158312447786,0.008720072623644052,31.55795634920635,0.002687007858699035
Guadalajara,4,Friday,7,1.383285006767565,0.024124731098579783,0.006933232211803641,36.42526674570243,0.003149918300653595
Guadalajara,4,Friday,8,1.3295230158730158,0.025145885547201336,0.009712001287001287,40.28401075911536,0.0035397764741967644
Guadalajara,4,Friday,9,0.971293543956044,0.02200561560150376,0.017909185205613777,40.019975198412695,0.0033551338087569973
Guadalajara,4,Friday,10,0.7472216727716727,0.017512570488721804,0.028211037568180428,33.86636025718304,0.002983456023311096
Guadalajara,4,Friday,11,0.6190443376068376,0.01383796209273183,0.038186279646993934,26.47309923969588,0.0026313415382255966
Guadalajara,4,Friday,12,0.5723397893772894,0.011221637426900584,0.04628920910706625,22.220648259303722,0.0024044967185592185
Guadalajara,4,Friday,13,0.5473891330891331,0.009774827694235589,0.051724779371207945,20.917676311030743,0.0023179048382173384
Guadalajara,4,Friday,14,0.5250187423687424,0.008709847535505431,0.0545453667953668,20.248993055555555,0.0022224282661782663
Guadalajara,4,Friday,15,0.5222269078144078,0.008395123224728488,0.054197596065453206,19.41554121648659,0.0021524744352869355
Guadalajara,4,Friday,16,0.5257150946275947,0.008825083542188805,0.051752672059814916,19.29461546124726,0.002114600503663004
Guadalajara,4,Friday,17,0.5747884157509158,0.010682283834586465,0.046704110743396456,20.585714285714285,0.0021364583333333335
Guadalajara,4,Friday,18,0.7571000457875458,0.01629753289473684,0.03677687994116566,22.772909163665464,0.002235523504273504
Guadalajara,4,Friday,19,0.9904343016485874,0.021361936090225565,0.0270342388306674,27.40269974098426,0.0024356433555708917
Guadalajara,4,Friday,20,1.057243956043956,0.023383333333333332,0.02200662499233928,32.65852421137231,0.002587070741758242
Guadalajara,4,Friday,21,1.0324071428571429,0.02284706035923141,0.019769577741006312,34.42279411764706,0.0027471649877899877
Guadalajara,4,Friday,22,0.9888075396825398,0.021105447808262377,0.0189746996996997,32.68086234493798,0.00280941887973138
Guadalajara,4,Friday,23,0.9244343406593407,0.01846516083254494,0.01918086163405931,30.328108188882247,0.002759470390720391
Guadalajara,5,Saturday,0,0.8319670376451985,0.016563611370474116,0.018498878205128202,29.126340536214485,0.002527543116605617
Guadalajara,5,Saturday,1,0.7525679945054945,0.014427733395989975,0.017725868437118437,27.355186700230753,0.0024480465455103137
Guadalajara,5,Saturday,2,0.7234715811965812,0.013514257184355222,0.017171794871794873,26.921279139270773,0.002379963193006671
Guadalajara,5,Saturday,3,0.7195059371184371,0.012923712928153717,0.016224024725274726,27.256684598525606,0.0023893662295836208
Guadalajara,5,Saturday,4,0.7217928418803419,0.013338027360066835,0.014775259462759463,28.407371986451484,0.0024374261943102523
Guadalajara,5,Saturday,5,0.7955595390720391,0.01570396047307812,0.012107216117216118,29.129662283323373,0.002477159423640006
Guadalajara,5,Saturday,6,0.9922612179487179,0.019002015250544662,0.008907872405372406,32.281754230617864,0.002719419402065033
Guadalajara,5,Saturday,7,1.2288348748473747,0.021953358750907773,0.007419801587301587,35.54505608028335,0.0030609788359788363
Guadalajara,5,Saturday,8,1.197169474969475,0.0227543313621745,0.010720175518925517,40.55210055096419,0.0032206694271911663
Guadalajara,5,Saturday,9,0.914767902930403,0.01976117335823218,0.019135349511599512,40.51896294082486,0.0032297041146555714
Guadalajara,5,Saturday,10,0.725142322954823,0.016044872393401806,0.029361085164835165,32.787661420500406,0.0028979561565726612
Guadalajara,5,Saturday,11,0.6167787698412699,0.013120536362693225,0.03906996642246642,26.04699879951981,0.0026579365079365085
Guadalajara,5,Saturday,12,0.5693472374847375,0.010806888681398485,0.04711891788766789,22.328511904761903,0.0024446659731853907
Guadalajara,5,Saturday,13,0.5432408577533577,0.009401532835356365,0.052600195360195355,21.024302649930267,0.002276298351055633
Guadalajara,5,Saturday,14,0.5316578296703297,0.008748651312376803,0.0549484768009768,20.24609843937575,0.0021823913546000925
Guadalajara,5,Saturday,15,0.5300346153846154,0.008408356676003734,0.05501428266178266,19.515384615384615,0.002126593080597935
Guadalajara,5,Saturday,16,0.5385304792429793,0.008440494345886503,0.05271804792429793,19.074914965986395,0.00208871359223301
Guadalajara,5,Saturday,17,0.5647785714285715,0.009267265795206972,0.04843396825396825,19.137565026010403,0.0020789335799044537
Guadalajara,5,Saturday,18,0.6734927780818586,0.013470015043054258,0.03976379578754579,20.83984059725585,0.002088817958745495
Guadalajara,5,Saturday,19,0.8456454114212735,0.0172185755783795,0.030305054945054945,24.924614700652043,0.002181124913733609
Guadalajara,5,Saturday,20,0.9382224046706805,0.019333774250440916,0.024337899877899877,29.99262400793651,0.0023398282340311325
Guadalajara,5,Saturday,21,0.9626089825457641,0.019482059860981428,0.02145720695970696,31.217063492063495,0.0024014060592185593
Guadalajara,5,Saturday,22,0.9460021437693852,0.018484430438842205,0.020026285103785103,30.233417658730158,0.0024904342185592186
Guadalajara,5,Saturday,23,0.8947751626832087,0.016878356157277726,0.019543911782661783,28.592251900760303,0.0024598767551892555
Guadalajara,6,Sunday,0,0.8536270753512133,0.015929131652661067,0.019113641636141637,25.95677966101695,0.0024010466988727856
Guadalajara,6,Sunday,1,0.8100534726023232,0.014269940476190478,0.018092411477411478,25.831519026824704,0.002385917490989955
Guadalajara,6,Sunday,2,0.792686121919585,0.01344089141175234,0.017094469149527516,25.983723316912975,0.0023559214092140923
Guadalajara,6,Sunday,3,0.7838147539986621,0.013106852370577862,0.016229134615384614,25.563246569814368,0.002308256652097232
Guadalajara,6,Sunday,4,0.8024294532627866,0.01344171335200747,0.014836129426129427,26.34601667671288,0.002312029368913427
Guadalajara,6,Sunday,5,0.8680792586510978,0.015414301482182277,0.012564841882699025,27.88973589435774,0.0023926443524269615
Guadalajara,6,Sunday,6,1.0174491120841695,0.01747798786181139,0.00996279304029304,31.177556761101062,0.0025319645732689213
Guadalajara,6,Sunday,7,1.1960398649881407,0.020057923539786283,0.008804050989765276,34.12368447378952,0.0027149106663599417
Guadalajara,6,Sunday,8,1.090018320866022,0.019415598091088285,0.01298862026862027,36.77105686156319,0.0028597097615213557
Guadalajara,6,Sunday,9,0.7928757525998905,0.015567374727668845,0.022601135531135533,34.710481256332315,0.0028439862740587377
Guadalajara,6,Sunday,10,0.6344326917229216,0.011922523083307398,0.03266344627594628,27.71888044579534,0.002634272678475577
Guadalajara,6,Sunday,11,0.5616381742990938,0.009455099076667703,0.04117255647130647,21.66029684601113,0.002426930450118856
Guadalajara,6,Sunday,12,0.5233810131971052,0.008107153231663035,0.04756890262515263,18.474083850931677,0.0022596905912123304
Guadalajara,6,Sunday,13,0.49370800644651214,0.007422987343085382,0.050977615995116,17.176417473769167,0.002160240779081359
Guadalajara,6,Sunday,14,0.48899557562488594,0.006944314762942214,0.05177228174603175,16.38658561296859,0.002071675868414999
Guadalajara,6,Sunday,15,0.49276175272152284,0.0066974323062558355,0.05134889346764347,15.996662596662597,0.0020158921861820416
Guadalajara,6,Sunday,16,0.5006657240162987,0.00683641975308642,0.04979965048840049,17.090711284513805,0.002020201671650947
Guadalajara,6,Sunday,17,0.5144526090129539,0.007638139329805996,0.04613670787545787,17.299013024013025,0.0019800686297063107
Guadalajara,6,Sunday,18,0.6157251870096698,0.01156656032783484,0.03841962912087912,18.555666063893913,0.0019898934130818187
Guadalajara,6,Sunday,19,0.7604532019704433,0.015614233841684822,0.02970189713064713,22.117572028811527,0.0021174660685530254
Guadalajara,6,Sunday,20,0.8467148482636988,0.017888201576927068,0.024079406288156288,24.90619147240486,0.002214751552795031
Guadalajara,6,Sunday,21,0.8906971811713191,0.018348565722585333,0.021194569597069595,26.27979217110573,0.0022775515681312786
Guadalajara,6,Sunday,22,0.8748889497050417,0.017058271086212263,0.020110050366300366,26.982122679580304,0.0023705448201825014
Guadalajara,6,Sunday,23,0.821103524296053,0.015575251582114329,0.019600343406593407,25.73199152542373,0.002373767349129668
Monterrey,0,Monday,0,1.3175802167667403,0.012946526545350076,0.020290040942663894,18.88081881688439,0.004597627245250197
Monterrey,0,Monday,1,1.2623738182847377,0.011888771573254332,0.019672519945443268,18.478759570213242,0.004561792130482227
Monterrey,0,Monday,2,1.2171134373289547,0.011341277560243078,0.01888093288500637,18.12894709124741,0.004502391103748931
Monterrey,0,Monday,3,1.1880388144209983,0.011242777082432254,0.017926460378457184,17.579346168563422,0.004455679943060135
Monterrey,0,Monday,4,1.1653981804700195,0.011509073174590417,0.016774915242726746,17.40049002293411,0.004419124352750551
Monterrey,0,Monday,5,1.1702143755563297,0.012425275490792732,0.014961352775729773,17.79488798386562,0.00438509515865746
Monterrey,0,Monday,6,1.2210086538621021,0.014422111349697559,0.012494653004077925,18.492226091267625,0.004395931757273611
Monterrey,0,Monday,7,1.348530864303853,0.016351173985656747,0.010523006040817543,19.863411774593885,0.004477569200412652
Monterrey,0,Monday,8,1.498869748174346,0.01715699970527557,0.0112763263183391,21.052519090777878,0.004658106607627375
Monterrey,0,Monday,9,1.4939058391587128,0.017144130773441117,0.0153381047371432,21.716279327701056,0.0051104569108562726
Monterrey,0,Monday,10,1.4090638647219107,0.0168639545001614,0.02182238570800871,22.31231572829017,0.005664848366046449
Monterrey,0,Monday,11,1.3531994668805014,0.0160814870952802,0.029593971098124453,23.09516797543954,0.006121729920771455
Monterrey,0,Monday,12,1.3127518994415546,0.015088179955421336,0.0376695659239589,22.96508674144457,0.006365894444568566
Monterrey,0,Monday,13,1.286263522343982,0.013767187346497692,0.044109563359962724,22.86530575388403,0.006330061977426195
Monterrey,0,Monday,14,1.2532255752974144,0.012615679768949001,0.0474735824346048,21.953885899333184,0.006331245139312232
Monterrey,0,Monday,15,1.2315757686332398,0.01141270800293789,0.04799246209949086,20.847523163737222,0.0060912985931356545
Monterrey,0,Monday,16,1.2137537215870549,0.010923611509818406,0.04604479663041963,19.932480166266107,0.005916422484154114
Monterrey,0,Monday,17,1.2142505072620016,0.011138021812159744,0.042471660315190674,18.78357160234157,0.005701901816678175
Monterrey,0,Monday,18,1.2395013307254688,0.01265095855613097,0.03680112103019451,18.334639801093473,0.005454389495843171
Monterrey,0,Monday,19,1.2943607104900208,0.015010368686230758,0.030227919950124426,17.83827689882003,0.005144275621432172
Monterrey,0,Monday,20,1.335501384737017,0.016629306006892216,0.025104611230090466,18.125219305011637,0.004838380212262002
Monterrey,0,Monday,21,1.346333491434066,0.016385802703044083,0.022286991070697145,18.747389121350782,0.004760330475346451
Monterrey,0,Monday,22,1.3416217260814962,0.015654660154660157,0.020683558294740403,19.06519572901362,0.004746623380169707
Monterrey,0,Monday,23,1.3242029479673156,0.014679399655261726,0.02003991784750571,18.793829076496806,0.004659032217338927
Monterrey,1,Tuesday,0,1.2779051426482528,0.013623371555980254,0.019784053209217684,18.479203627147708,0.004616289494496732
Monterrey,1,Tuesday,1,1.2413629309621677,0.012594653628813934,0.019471781085156882,18.549871333549678,0.0046260769220164135
Monterrey,1,Tuesday,2,1.1972663380936281,0.012034626950657486,0.018773925676234593,19.008192753813773,0.00458325050745433
Monterrey,1,Tuesday,3,1.1650662465185366,0.011858855648168626,0.01781620355935643,18.762442979879285,0.004476488417810074
Monterrey,1,Tuesday,4,1.1491886174681978,0.011926440925486727,0.016666588533547133,18.706716310936056,0.004427444848145485
Monterrey,1,Tuesday,5,1.1491117670497442,0.012741999857648713,0.015021054273044718,18.883409354269226,0.004441095829153154
Monterrey,1,Tuesday,6,1.1982553277934958,0.01456571367563734,0.01275584877790292,19.526128400969164,0.004408628703214691
Monterrey,1,Tuesday,7,1.3218147986449513,0.01662638665405841,0.010856578471068917,20.389796252933195,0.004474975811520398
Monterrey,1,Tuesday,8,1.485550283791696,0.01775008433042784,0.011398568045542568,21.655392767176206,0.004697867781546126
Monterrey,1,Tuesday,9,1.5038635508893143,0.017888748147526775,0.015386388823490733,22.83517348716393,0.005085597276043136
Monterrey,1,Tuesday,10,1.425160405010596,0.017749612728238683,0.021512409220291386,23.61611033163581,0.005492447273179758
Monterrey,1,Tuesday,11,1.363951818325864,0.016843454310695692,0.029484085093957706,24.185769255514476,0.005962805347518724
Monterrey,1,Tuesday,12,1.3143947206313618,0.01549468095517714,0.03796288798780837,24.029218172132186,0.006395606505670404
Monterrey,1,Tuesday,13,1.2790862679517259,0.013926248497050025,0.044542221950024496,23.479965779089984,0.006429361632705583
Monterrey,1,Tuesday,14,1.2449687086662278,0.012647756060733161,0.04805454126552853,22.41847230087676,0.006361112215809669
Monterrey,1,Tuesday,15,1.217933349517319,0.01160424321225848,0.048219679312195236,21.38891112426144,0.006248552456036533
Monterrey,1,Tuesday,16,1.2027766496650085,0.011112520558322085,0.04674595478831148,20.48316775227603,0.0060538168307276595
Monterrey,1,Tuesday,17,1.2022851682162028,0.011274859942101322,0.043253048681882546,19.433079167903447,0.0058256313973566376
Monterrey,1,Tuesday,18,1.2266132463804218,0.012839462198082888,0.0372692757613936,18.60850518024085,0.005472660964301092
Monterrey,1,Tuesday,19,1.28514685844266,0.015466020239302682,0.030414135996699693,18.53839561888925,0.005012515686719509
Monterrey,1,Tuesday,20,1.3275388630665348,0.016837327685037613,0.025357835953855063,18.59436688576816,0.004769821296891361
Monterrey,1,Tuesday,21,1.336943501049417,0.016995358013487786,0.022571748925172493,19.650309563048417,0.004758334535245363
Monterrey,1,Tuesday,22,1.319086153880047,0.015846433464754076,0.02131909150651189,20.076894195684,0.0047117584026023515
Monterrey,1,Tuesday,23,1.2936476599177749,0.014521760614864064,0.020755327030087416,19.95786030618299,0.004671752165122773
Monterrey,2,Wednesday,0,1.232802349941455,0.013621522399169458,0.020263294512314123,19.038705964683164,0.004596817731671152
Monterrey,2,Wednesday,1,1.2030874343834115,0.012710416531106187,0.01952622851943938,18.745000969921097,0.004587863059907789
Monterrey,2,Wednesday,2,1.1703780427745945,0.01239573568194258,0.01862106213807492,18.582337391043463,0.004483412930697276
Monterrey,2,Wednesday,3,1.1453290966164529,0.01209751147107469,0.017716616184667303,18.48872157306662,0.004444856075766619
Monterrey,2,Wednesday,4,1.1295189746396643,0.012253311630897839,0.016693249109782655,18.635941765015247,0.004371135591423132
Monterrey,2,Wednesday,5,1.1409780777970433,0.013133541447909266,0.014987240829812717,18.87646611464503,0.004393354276181752
Monterrey,2,Wednesday,6,1.1922722657291622,0.015023311107793867,0.012645383264233104,19.614641721430857,0.0043612642948106205
Monterrey,2,Wednesday,7,1.312731482651023,0.016994773744773747,0.010842487367088007,20.691512800298746,0.0044004813964877865
Monterrey,2,Wednesday,8,1.4549796661405858,0.017743577750474304,0.011520740087034017,21.748369282474712,0.004540521689882713
Monterrey,2,Wednesday,9,1.4552200678206426,0.017472825443786984,0.01558142047589163,22.62823699197501,0.00486812813255121
Monterrey,2,Wednesday,10,1.3794722317911974,0.016714854813130675,0.022006703998876526,23.624191312769586,0.005380884043184363
Monterrey,2,Wednesday,11,1.322121062313591,0.015702664449216176,0.02997302838269292,24.027035158664553,0.005650530655003499
Monterrey,2,Wednesday,12,1.2848397567736647,0.014470874208805244,0.03807792367377032,23.98144030268631,0.005781764038233687
Monterrey,2,Wednesday,13,1.2600578982533006,0.013415753658857109,0.04462984951683035,23.709136408497432,0.0058762893744523145
Monterrey,2,Wednesday,14,1.2301333992930148,0.012231999859115245,0.04838722890357506,22.99491425597195,0.005801834979479211
Monterrey,2,Wednesday,15,1.2066075837742505,0.01143823768823769,0.048863202319512224,21.988656409263438,0.005620493253640219
Monterrey,2,Wednesday,16,1.1918760353099433,0.011035378861240931,0.04673385128361167,20.96084072122411,0.005513226558673843
Monterrey,2,Wednesday,17,1.1945685295473756,0.011352175388713852,0.043219067711135026,19.965649610361147,0.005307567966221813
Monterrey,2,Wednesday,18,1.2259435743056433,0.012843834883065654,0.03785566508393985,19.59189703622611,0.005167706042626171
Monterrey,2,Wednesday,19,1.280655172839081,0.01515764950247709,0.03126214768547037,19.402867331461582,0.004939152921980398
Monterrey,2,Wednesday,20,1.3167833144930847,0.0168580603370988,0.02610085232481399,19.63820733756836,0.0047850849895578335
Monterrey,2,Wednesday,21,1.3312876437100574,0.017021591626764043,0.02326926163116259,20.472744277376865,0.0046597081565931415
Monterrey,2,Wednesday,22,1.324920223879994,0.016269631454114215,0.02156031011054973,20.85435129300944,0.004606270947724622
Monterrey,2,Wednesday,23,1.3035738343180872,0.015055089610262026,0.020835714844261173,20.415332076514183,0.004654194687102035
Monterrey,3,Thursday,0,1.2660648345118932,0.014015720041113743,0.02007502422650449,20.127867838407052,0.004619244516867468
Monterrey,3,Thursday,1,1.209611397648754,0.013155819404095269,0.019337173059457407,19.593258046532807,0.0046612496218726256
Monterrey,3,Thursday,2,1.1744934350451592,0.012880869513628136,0.018283090188122138,19.55022406595889,0.004507076195015492
Monterrey,3,Thursday,3,1.1523544711992988,0.012513466035879831,0.01725109292553382,19.402675164735868,0.0044284844991714
Monterrey,3,Thursday,4,1.1360017667517668,0.012727905108939593,0.016330706247958644,19.521025486760312,0.0044481450569309995
Monterrey,3,Thursday,5,1.138413904741491,0.013292845341121204,0.015008385739216411,19.67228725303805,0.004386239612357823
Monterrey,3,Thursday,6,1.1877105029921122,0.014816779644365853,0.012832520496897494,20.08424910198073,0.004396554022831979
Monterrey,3,Thursday,7,1.320604467052743,0.016889591315453385,0.010794871697347736,21.47515335215016,0.0044663387198530975
Monterrey,3,Thursday,8,1.4774519482220632,0.017947162926473272,0.011622474685413983,22.588124867677585,0.004652673187657214
Monterrey,3,Thursday,9,1.4668612780365655,0.017975264645954305,0.015826378733088,23.45923627313404,0.005010770849668614
Monterrey,3,Thursday,10,1.3904450643013861,0.01735481919102609,0.022373063358366876,24.338188577485703,0.005502737402817275
Monterrey,3,Thursday,11,1.3470639720007536,0.016275015087084056,0.030132070698204887,24.83988597487,0.005856790564777786
Monterrey,3,Thursday,12,1.3035104953581966,0.014930370906232976,0.03830404523591425,24.82996950688644,0.0059780305335417165
Monterrey,3,Thursday,13,1.2704236659466543,0.013611773539359748,0.04477653118092416,24.10301598472525,0.006027709475473054
Monterrey,3,Thursday,14,1.243908890492224,0.012672856071131935,0.04816502158650721,23.126497198222438,0.005925595357783857
Monterrey,3,Thursday,15,1.2190876055617434,0.012036774591947007,0.048899521334185875,22.10960827422489,0.005861359770864563
Monterrey,3,Thursday,16,1.2089828862070242,0.01167279763659074,0.0473308378522436,21.228461855858022,0.005773426192196161
Monterrey,3,Thursday,17,1.211887381350025,0.011950530950530952,0.043423476097916996,20.079827281344855,0.005639242395871789
Monterrey,3,Thursday,18,1.2427602813321204,0.013457300107300108,0.03747510027246449,19.43282921373976,0.0053111191701447295
Monterrey,3,Thursday,19,1.3020644041994616,0.015782935263969747,0.030727197403235745,19.095241056423163,0.005013068445576433
Monterrey,3,Thursday,20,1.3382760208076299,0.017086496708910503,0.025795158196436158,18.84967309935361,0.004768616305597137
Monterrey,3,Thursday,21,1.3534321288545426,0.01705042766939319,0.022956407038116303,19.267346852650366,0.004713902152160938
Monterrey,3,Thursday,22,1.335806758269402,0.016119286907217943,0.021416347984638723,19.947876883499887,0.004654467054067694
Monterrey,3,Thursday,23,1.316680428022382,0.015001565548117273,0.020312167039563206,19.787604709809184,0.004602487200410523
Monterrey,4,Friday,0,1.2642385135643008,0.01383805526484098,0.01961003087574749,19.3595543254857,0.004503974167908594
Monterrey,4,Friday,1,1.2216978442497675,0.01287988940546633,0.01923393177642379,19.143105252929534,0.004584912114864192
Monterrey,4,Friday,2,1.1882543296447141,0.01255956977385549,0.01842021492884113,18.95909476572416,0.004548381313397289
Monterrey,4,Friday,3,1.1566416670935902,0.012243085055969672,0.017547669795593118,18.862583015138924,0.0044423546368434555
Monterrey,4,Friday,4,1.1417420891074739,0.012382967737390815,0.01640596421682684,19.08558714093858,0.004355034910066859
Monterrey,4,Friday,5,1.1455940466584698,0.013081329439790979,0.014906491387561675,19.31864566033895,0.004347991731378313
Monterrey,4,Friday,6,1.2004064910516834,0.014950708778401087,0.01250766393705691,20.092356232691696,0.004391020348128975
Monterrey,4,Friday,7,1.328382929997353,0.01707527030661646,0.01055716753072983,21.1416044817802,0.0045188685648749555
Monterrey,4,Friday,8,1.4764159450592143,0.017599111721611722,0.011422004326876532,22.358108895009853,0.004682983417008976
Monterrey,4,Friday,9,1.471974381281112,0.017790267681036913,0.01550508180140768,23.416012652594123,0.005075236699757467
Monterrey,4,Friday,10,1.3901786778392546,0.01772092983939138,0.021884285762161164,24.154620069316554,0.005450543687764135
Monterrey,4,Friday,11,1.3340904381942844,0.016694143228566306,0.029976361001440875,24.498230115642254,0.005853004893579974
Monterrey,4,Friday,12,1.2944733537829691,0.015292614821076361,0.038161102927955964,24.306417074228577,0.0060965948499494835
Monterrey,4,Friday,13,1.260392410687603,0.01382561637080868,0.04450371683694368,23.68556987031428,0.006187293200232497
Monterrey,4,Friday,14,1.235344355324163,0.01259305297266836,0.04776420851955996,22.843219311749664,0.0059843780465186226
Monterrey,4,Friday,15,1.2186927275715735,0.011810722802838187,0.04793107409097824,21.71256308476756,0.005936077864272753
Monterrey,4,Friday,16,1.206042649871496,0.011470788954635108,0.046239018755472434,20.789870619263592,0.005891785743542932
Monterrey,4,Friday,17,1.2129031619022004,0.01170699140602987,0.04269361086198147,19.887214746559795,0.00577620584066271
Monterrey,4,Friday,18,1.2416972512530207,0.013138081149619613,0.037063795522900955,19.222243509064594,0.005475989620957672
Monterrey,4,Friday,19,1.2995114236191159,0.015436041842772613,0.03036923808353521,19.23941093517771,0.005150987227185311
Monterrey,4,Friday,20,1.3511862018323555,0.01676148985629755,0.025259646689838385,19.489993792150344,0.0048778273465973155
Monterrey,4,Friday,21,1.3617607629549937,0.016793510848126234,0.022547267961005982,20.468163483658692,0.004743354701741283
Monterrey,4,Friday,22,1.3488636045578353,0.016056414499271643,0.021175862449584495,21.035581555469733,0.004701286838826775
Monterrey,4,Friday,23,1.3286070074156613,0.014755311483388408,0.02047593978616343,20.82132812164761,0.0046490221705876664
Monterrey,5,Saturday,0,1.2981441655889332,0.01344274124313187,0.019936450886775564,20.36640368800563,0.004641470117440992
Monterrey,5,Saturday,1,1.2481175071203807,0.012768696884214127,0.019253144858336554,19.853335961163435,0.004684915386353086
Monterrey,5,Saturday,2,1.2069079462470267,0.01238242019793744,0.01863908475266303,19.41347654830083,0.0046262411532379585
Monterrey,5,Saturday,3,1.1769094865330496,0.011997078528113011,0.01764798227154457,19.020573090381397,0.004570936562549982
Monterrey,5,Saturday,4,1.157659252412126,0.012082254590875282,0.016735319047299878,18.833760178408742,0.004478147535815268
Monterrey,5,Saturday,5,1.154958205587516,0.012516210162761889,0.015417448259940273,18.61041347718664,0.004429825800752319
Monterrey,5,Saturday,6,1.1801233943791414,0.01406514799303261,0.01339701877538416,19.167177391298797,0.004426809798295422
Monterrey,5,Saturday,7,1.2579088477508018,0.015677182842700085,0.01176202225179861,20.16147765085465,0.004450279034064977
Monterrey,5,Saturday,8,1.3479096876941703,0.01632329094915302,0.012559445719349874,20.943042615886068,0.004584198894821898
Monterrey,5,Saturday,9,1.3801635801405916,0.01644227120261603,0.01656273290075207,21.615133047641034,0.004971492981636752
