"Parámetro","Fecha","Hora","ATM : Atemajac","CEN : Centro ","AGU : Las Águilas","PIN : Las Pintas","LDO : Loma Dorada","MIR : Miravalle","OBL : Oblatos","SFE : Santa Fe","TLA : Tlaquepaque","VAL : Vallarta","COU : Country","SMT : Santa Margarita","SAN : Santa Anita","Unidad"
"PM2.5","2021-01-02","1"," - - - - ","14"," - - - - ","29"," - - - - "," - - - - "," - - - - ","52"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","2"," - - - - ","16"," - - - - ","39"," - - - - "," - - - - "," - - - - ","55"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","3"," - - - - ","11"," - - - - ","79"," - - - - "," - - - - "," - - - - ","57"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","4"," - - - - ","28"," - - - - ","95"," - - - - "," - - - - "," - - - - ","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","5"," - - - - ","3"," - - - - ","86"," - - - - "," - - - - "," - - - - ","74"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","6"," - - - - ","24"," - - - - ","83"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","7"," - - - - ","22"," - - - - ","65"," - - - - "," - - - - "," - - - - ","94"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","8"," - - - - ","4"," - - - - ","70"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","9"," - - - - ","35"," - - - - ","66"," - - - - "," - - - - "," - - - - ","92"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","10"," - - - - ","21"," - - - - ","45"," - - - - "," - - - - "," - - - - ","80"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","11"," - - - - ","16"," - - - - ","16"," - - - - "," - - - - "," - - - - ","55"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","12"," - - - - ","15"," - - - - ","14"," - - - - "," - - - - "," - - - - ","5"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","13"," - - - - ","11"," - - - - ","9"," - - - - "," - - - - "," - - - - ","39"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","14"," - - - - ","9"," - - - - ","16"," - - - - "," - - - - "," - - - - ","42"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","15"," - - - - ","17"," - - - - ","16"," - - - - "," - - - - "," - - - - ","32"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","16"," - - - - ","17"," - - - - ","7"," - - - - "," - - - - "," - - - - ","34"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","17"," - - - - ","18"," - - - - ","8"," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","18"," - - - - ","18"," - - - - ","9"," - - - - "," - - - - "," - - - - ","46"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","19"," - - - - ","40"," - - - - ","52"," - - - - "," - - - - "," - - - - ","70"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","20"," - - - - ","54"," - - - - ","69"," - - - - "," - - - - "," - - - - ","76"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","21"," - - - - ","53"," - - - - ","118"," - - - - "," - - - - "," - - - - ","73"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","22"," - - - - ","4"," - - - - ","140"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-02","23"," - - - - ","40"," - - - - ","155"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","0"," - - - - ","58"," - - - - ","127"," - - - - "," - - - - "," - - - - ","12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","1"," - - - - ","66"," - - - - ","197"," - - - - "," - - - - "," - - - - ","114"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","2"," - - - - ","65"," - - - - ","220"," - - - - "," - - - - "," - - - - ","100"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","3"," - - - - ","69"," - - - - ","196"," - - - - "," - - - - "," - - - - ","113"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","4"," - - - - ","9"," - - - - ","212"," - - - - "," - - - - "," - - - - ","92"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","5"," - - - - ","83"," - - - - ","198"," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","6"," - - - - ","77"," - - - - ","194"," - - - - "," - - - - "," - - - - ","152"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","7"," - - - - ","80"," - - - - ","22"," - - - - "," - - - - "," - - - - ","123"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","8"," - - - - ","73"," - - - - ","228"," - - - - "," - - - - "," - - - - ","118"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","9"," - - - - ","47"," - - - - ","239"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","10"," - - - - ","4"," - - - - ","92"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","11"," - - - - ","29"," - - - - ","33"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","12"," - - - - ","9"," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","13"," - - - - ","3"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","46"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","14"," - - - - ","2"," - - - - ","17"," - - - - "," - - - - "," - - - - ","38"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","15"," - - - - ","13"," - - - - ","16"," - - - - "," - - - - "," - - - - ","33"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","16"," - - - - ","7"," - - - - ","7"," - - - - "," - - - - "," - - - - ","30"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","17"," - - - - ","0"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","18"," - - - - ","4"," - - - - ","8"," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","19"," - - - - ","17"," - - - - ","22"," - - - - "," - - - - "," - - - - ","62"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","20"," - - - - ","29"," - - - - ","5"," - - - - "," - - - - "," - - - - ","58"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","21"," - - - - ","33"," - - - - ","2"," - - - - "," - - - - "," - - - - ","64"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","22"," - - - - ","39"," - - - - ","99"," - - - - "," - - - - "," - - - - ","76"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-03","23"," - - - - ","43"," - - - - ","165"," - - - - "," - - - - "," - - - - ","168"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","0"," - - - - ","35"," - - - - ","157"," - - - - "," - - - - "," - - - - ","88"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","1"," - - - - ","35"," - - - - ","147"," - - - - "," - - - - "," - - - - ","134"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","2"," - - - - ","41"," - - - - ","180"," - - - - "," - - - - "," - - - - ","20"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","3"," - - - - ","53"," - - - - ","183"," - - - - "," - - - - "," - - - - ","120"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","4"," - - - - ","53"," - - - - ","184"," - - - - "," - - - - "," - - - - ","100"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","5"," - - - - ","5"," - - - - ","164"," - - - - "," - - - - "," - - - - ","87"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","6"," - - - - ","55"," - - - - ","162"," - - - - "," - - - - "," - - - - ","12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","7"," - - - - ","62"," - - - - ","166"," - - - - "," - - - - "," - - - - ","129"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","8"," - - - - ","59"," - - - - ","166"," - - - - "," - - - - "," - - - - ","112"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","9"," - - - - ","53"," - - - - ","157"," - - - - "," - - - - "," - - - - ","135"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","10"," - - - - ","44"," - - - - ","117"," - - - - "," - - - - "," - - - - ","127"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","11"," - - - - ","43"," - - - - ","68"," - - - - "," - - - - "," - - - - ","76"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","12"," - - - - ","25"," - - - - ","34"," - - - - "," - - - - "," - - - - ","54"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","13"," - - - - ","12"," - - - - ","19"," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","14"," - - - - ","2"," - - - - ","18"," - - - - "," - - - - "," - - - - ","37"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","15"," - - - - ","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","46"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","16"," - - - - ","16"," - - - - ","34"," - - - - "," - - - - "," - - - - ","4"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","17"," - - - - ","2"," - - - - ","24"," - - - - "," - - - - "," - - - - ","39"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","18"," - - - - ","28"," - - - - ","31"," - - - - "," - - - - "," - - - - ","45"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","19"," - - - - ","25"," - - - - ","57"," - - - - "," - - - - "," - - - - ","57"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","20"," - - - - ","34"," - - - - ","68"," - - - - "," - - - - "," - - - - ","97"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","21"," - - - - ","51"," - - - - ","131"," - - - - "," - - - - "," - - - - ","1"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","22"," - - - - ","50"," - - - - ","122"," - - - - "," - - - - "," - - - - ","96"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-04","23"," - - - - ","41"," - - - - ","67"," - - - - "," - - - - "," - - - - ","156"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","0"," - - - - ","35"," - - - - ","70"," - - - - "," - - - - "," - - - - ","114"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","1"," - - - - ","23"," - - - - ","14"," - - - - "," - - - - "," - - - - ","116"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","2"," - - - - ","2"," - - - - ","136"," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","3"," - - - - ","5"," - - - - ","185"," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","4"," - - - - ","34"," - - - - ","177"," - - - - "," - - - - "," - - - - ","120"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","5"," - - - - ","25"," - - - - ","155"," - - - - "," - - - - "," - - - - ","94"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","6"," - - - - ","33"," - - - - ","161"," - - - - "," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","7"," - - - - ","64"," - - - - ","180"," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","8"," - - - - ","86"," - - - - ","178"," - - - - "," - - - - "," - - - - ","92"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","9"," - - - - ","80"," - - - - ","125"," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","10"," - - - - ","45"," - - - - ","65"," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","11"," - - - - ","5"," - - - - ","48"," - - - - "," - - - - "," - - - - ","76"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","12"," - - - - ","25"," - - - - ","52"," - - - - "," - - - - "," - - - - ","63"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","13"," - - - - ","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","69"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","14"," - - - - ","17"," - - - - ","28"," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","15"," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - ","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","16"," - - - - "," - - - - "," - - - - ","24"," - - - - "," - - - - "," - - - - ","54"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","17"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","18"," - - - - ","17"," - - - - ","23"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","19"," - - - - ","13"," - - - - ","54"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","20"," - - - - ","26"," - - - - ","63"," - - - - "," - - - - "," - - - - ","37"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","21"," - - - - "," - - - - "," - - - - ","63"," - - - - "," - - - - "," - - - - ","74"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","22"," - - - - "," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - ","53"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-05","23"," - - - - ","23"," - - - - ","29"," - - - - "," - - - - "," - - - - ","32"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","0"," - - - - ","17"," - - - - ","41"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","1"," - - - - ","13"," - - - - ","43"," - - - - "," - - - - "," - - - - ","48"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","2"," - - - - ","12"," - - - - ","90"," - - - - "," - - - - "," - - - - ","57"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","3"," - - - - ","10"," - - - - ","113"," - - - - "," - - - - "," - - - - ","52"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","4"," - - - - ","1"," - - - - ","118"," - - - - "," - - - - "," - - - - ","65"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","5"," - - - - ","15"," - - - - ","171"," - - - - "," - - - - "," - - - - ","73"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","6"," - - - - ","18"," - - - - ","295"," - - - - "," - - - - "," - - - - ","94"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","7"," - - - - ","30"," - - - - ","197"," - - - - "," - - - - "," - - - - ","80"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","8"," - - - - ","39"," - - - - ","176"," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","9"," - - - - ","42"," - - - - ","26"," - - - - "," - - - - "," - - - - ","99"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","10"," - - - - ","33"," - - - - ","155"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","11"," - - - - ","27"," - - - - ","47"," - - - - "," - - - - "," - - - - ","56"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","12"," - - - - ","35"," - - - - ","14"," - - - - "," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","13"," - - - - ","23"," - - - - ","1"," - - - - "," - - - - "," - - - - ","34"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","14"," - - - - ","1"," - - - - ","24"," - - - - "," - - - - "," - - - - ","36"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","15"," - - - - ","5"," - - - - ","51"," - - - - "," - - - - "," - - - - ","30"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","16"," - - - - ","1"," - - - - ","29"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","17"," - - - - ","4"," - - - - ","31"," - - - - "," - - - - "," - - - - ","34"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","18"," - - - - ","7"," - - - - ","28"," - - - - "," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","19"," - - - - ","12"," - - - - ","62"," - - - - "," - - - - "," - - - - ","33"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","20"," - - - - ","17"," - - - - ","66"," - - - - "," - - - - "," - - - - ","53"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","21"," - - - - ","2"," - - - - ","39"," - - - - "," - - - - "," - - - - ","5"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","22"," - - - - ","16"," - - - - ","46"," - - - - "," - - - - "," - - - - ","61"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-06","23"," - - - - ","14"," - - - - ","43"," - - - - "," - - - - "," - - - - ","48"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-01-07","0"," - - - - ","20"," - - - - ","48"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
