"Parámetro","Fecha","Hora","ATM : Atemajac","CEN : Centro ","AGU : Las Águilas","PIN : Las Pintas","LDO : Loma Dorada","MIR : Miravalle","OBL : Oblatos","SFE : Santa Fe","TLA : Tlaquepaque","VAL : Vallarta","COU : Country","SMT : Santa Margarita","SAN : Santa Anita","Unidad"
"PM2.5","2022-01-01","0"," - - - - ","16"," - - - - "," - - - - "," - - - - ","52"," - - - - ","23"," - - - - ","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","1"," - - - - ","19"," - - - - "," - - - - "," - - - - ","64"," - - - - ","18"," - - - - ","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","2"," - - - - ","14"," - - - - "," - - - - "," - - - - ","131"," - - - - ","41"," - - - - ","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","3"," - - - - ","14"," - - - - "," - - - - "," - - - - ","147"," - - - - ","96"," - - - - ","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","4"," - - - - ","11"," - - - - "," - - - - "," - - - - ","110"," - - - - ","100"," - - - - ","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","5"," - - - - ","21"," - - - - "," - - - - "," - - - - ","244"," - - - - ","116"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","280"," - - - - ","66"," - - - - ","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","193"," - - - - ","90"," - - - - ","42"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","8"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","159"," - - - - ","84"," - - - - ","56"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","107"," - - - - "," - - - - "," - - - - ","44"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","10"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","70"," - - - - "," - - - - "," - - - - ","46"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","45"," - - - - "," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","31"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","14"," - - - - ","15"," - - - - "," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","15"," - - - - ","10"," - - - - "," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","17"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - ","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","19"," - - - - ","10"," - - - - "," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","20"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","21"," - - - - ","9"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","22"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","11"," - - - - "," - - - - "," - - - - ","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-01","23"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","0"," - - - - ","13"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","1"," - - - - ","22"," - - - - "," - - - - "," - - - - ","28"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","2"," - - - - ","22"," - - - - "," - - - - "," - - - - ","25"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","3"," - - - - ","11"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","4"," - - - - ","11"," - - - - "," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","5"," - - - - ","11"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","6"," - - - - ","9"," - - - - "," - - - - "," - - - - ","51"," - - - - "," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","7"," - - - - ","17"," - - - - "," - - - - "," - - - - ","71"," - - - - "," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","8"," - - - - ","26"," - - - - "," - - - - "," - - - - ","47"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","10"," - - - - ","24"," - - - - "," - - - - "," - - - - ","34"," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","11"," - - - - ","18"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - ","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","7"," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","12"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - ","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - "," - - - - ","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","17"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","23"," - - - - "," - - - - "," - - - - ","36"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","20"," - - - - ","20"," - - - - "," - - - - "," - - - - ","51"," - - - - "," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","21"," - - - - ","36"," - - - - "," - - - - "," - - - - ","54"," - - - - "," - - - - "," - - - - ","50"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","22"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","48"," - - - - "," - - - - "," - - - - ","57"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-02","23"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","41"," - - - - "," - - - - "," - - - - ","47"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","0"," - - - - ","52"," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - ","45"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","1"," - - - - ","35"," - - - - "," - - - - "," - - - - ","36"," - - - - "," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","2"," - - - - ","29"," - - - - "," - - - - "," - - - - ","32"," - - - - "," - - - - "," - - - - ","34"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","3"," - - - - ","25"," - - - - "," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - ","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","4"," - - - - ","21"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - ","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","5"," - - - - ","17"," - - - - "," - - - - "," - - - - ","20"," - - - - "," - - - - "," - - - - ","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","6"," - - - - ","18"," - - - - "," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - ","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","7"," - - - - ","22"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - ","37"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","8"," - - - - ","22"," - - - - "," - - - - "," - - - - ","39"," - - - - "," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","9"," - - - - ","21"," - - - - "," - - - - "," - - - - ","41"," - - - - "," - - - - "," - - - - ","47"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","10"," - - - - ","18"," - - - - "," - - - - "," - - - - ","37"," - - - - "," - - - - "," - - - - ","41"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","11"," - - - - ","17"," - - - - "," - - - - "," - - - - ","32"," - - - - "," - - - - "," - - - - ","34"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","12"," - - - - ","21"," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - ","41"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","13"," - - - - ","24"," - - - - "," - - - - "," - - - - ","38"," - - - - "," - - - - "," - - - - ","50"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","14"," - - - - ","23"," - - - - "," - - - - "," - - - - ","30"," - - - - "," - - - - "," - - - - ","53"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","15"," - - - - ","25"," - - - - "," - - - - "," - - - - ","30"," - - - - "," - - - - "," - - - - ","47"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","16"," - - - - ","23"," - - - - "," - - - - "," - - - - ","26"," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","17"," - - - - ","23"," - - - - "," - - - - "," - - - - ","27"," - - - - "," - - - - "," - - - - ","59"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","18"," - - - - ","28"," - - - - "," - - - - "," - - - - ","33"," - - - - "," - - - - "," - - - - ","52"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","19"," - - - - ","40"," - - - - "," - - - - "," - - - - ","42"," - - - - "," - - - - "," - - - - ","58"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","20"," - - - - ","50"," - - - - "," - - - - "," - - - - ","49"," - - - - "," - - - - "," - - - - ","66"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","21"," - - - - ","33"," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - ","51"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","22"," - - - - ","25"," - - - - "," - - - - "," - - - - ","26"," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-03","23"," - - - - ","25"," - - - - "," - - - - "," - - - - ","30"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","0"," - - - - ","26"," - - - - "," - - - - "," - - - - ","47"," - - - - "," - - - - "," - - - - ","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","1"," - - - - ","30"," - - - - "," - - - - "," - - - - ","52"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","2"," - - - - ","41"," - - - - "," - - - - "," - - - - ","48"," - - - - "," - - - - "," - - - - ","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","3"," - - - - ","40"," - - - - "," - - - - "," - - - - ","41"," - - - - "," - - - - "," - - - - ","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","4"," - - - - ","41"," - - - - "," - - - - "," - - - - ","59"," - - - - "," - - - - "," - - - - ","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","5"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","50"," - - - - "," - - - - "," - - - - ","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","54"," - - - - "," - - - - "," - - - - ","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","7"," - - - - ","56"," - - - - "," - - - - "," - - - - ","51"," - - - - "," - - - - "," - - - - ","36"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","8"," - - - - ","51"," - - - - "," - - - - "," - - - - ","61"," - - - - "," - - - - "," - - - - ","48"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","9"," - - - - ","49"," - - - - "," - - - - "," - - - - ","98"," - - - - "," - - - - "," - - - - ","57"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","10"," - - - - ","48"," - - - - "," - - - - "," - - - - ","92"," - - - - "," - - - - "," - - - - ","61"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","11"," - - - - ","38"," - - - - "," - - - - "," - - - - ","67"," - - - - "," - - - - "," - - - - ","88"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","12"," - - - - ","29"," - - - - "," - - - - "," - - - - ","39"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","13"," - - - - ","33"," - - - - "," - - - - "," - - - - ","34"," - - - - "," - - - - "," - - - - ","70"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","14"," - - - - ","31"," - - - - "," - - - - "," - - - - ","24"," - - - - "," - - - - "," - - - - ","57"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","15"," - - - - ","20"," - - - - "," - - - - "," - - - - ","21"," - - - - "," - - - - "," - - - - ","44"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","21"," - - - - "," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","17"," - - - - ","14"," - - - - "," - - - - "," - - - - ","24"," - - - - "," - - - - "," - - - - ","50"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","18"," - - - - ","11"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - ","39"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","19"," - - - - ","10"," - - - - "," - - - - "," - - - - ","20"," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","20"," - - - - ","9"," - - - - "," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - ","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","21"," - - - - ","13"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - ","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","22"," - - - - ","12"," - - - - "," - - - - "," - - - - ","24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-04","23"," - - - - ","19"," - - - - "," - - - - "," - - - - ","31"," - - - - "," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","0"," - - - - ","17"," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","1"," - - - - ","17"," - - - - "," - - - - "," - - - - ","33"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","2"," - - - - ","10"," - - - - "," - - - - "," - - - - ","25"," - - - - "," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","3"," - - - - ","16"," - - - - "," - - - - "," - - - - ","42"," - - - - "," - - - - "," - - - - ","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","4"," - - - - ","30"," - - - - "," - - - - "," - - - - ","53"," - - - - "," - - - - "," - - - - ","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","5"," - - - - ","41"," - - - - "," - - - - "," - - - - ","58"," - - - - "," - - - - "," - - - - ","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","6"," - - - - ","40"," - - - - "," - - - - "," - - - - ","59"," - - - - "," - - - - "," - - - - ","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","7"," - - - - ","44"," - - - - "," - - - - "," - - - - ","59"," - - - - "," - - - - "," - - - - ","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","8"," - - - - ","44"," - - - - "," - - - - "," - - - - ","73"," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","9"," - - - - ","46"," - - - - "," - - - - "," - - - - ","78"," - - - - "," - - - - "," - - - - ","54"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","10"," - - - - ","43"," - - - - "," - - - - "," - - - - ","86"," - - - - "," - - - - "," - - - - ","60"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","11"," - - - - ","40"," - - - - "," - - - - "," - - - - ","70"," - - - - "," - - - - "," - - - - ","57"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","12"," - - - - ","42"," - - - - "," - - - - "," - - - - ","34"," - - - - "," - - - - "," - - - - ","56"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","13"," - - - - ","31"," - - - - "," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - ","37"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","11"," - - - - ","23"," - - - - ","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","16"," - - - - ","9"," - - - - "," - - - - "," - - - - ","13"," - - - - ","17"," - - - - ","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","17"," - - - - ","8"," - - - - "," - - - - "," - - - - ","17"," - - - - ","27"," - - - - ","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","20"," - - - - ","41"," - - - - ","32"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","19"," - - - - ","12"," - - - - "," - - - - "," - - - - ","37"," - - - - ","34"," - - - - ","38"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","20"," - - - - ","14"," - - - - "," - - - - "," - - - - ","44"," - - - - ","36"," - - - - ","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","21"," - - - - ","14"," - - - - "," - - - - "," - - - - ","33"," - - - - ","31"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","22"," - - - - ","20"," - - - - "," - - - - "," - - - - ","48"," - - - - ","45"," - - - - ","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-05","23"," - - - - ","21"," - - - - "," - - - - "," - - - - ","76"," - - - - ","46"," - - - - ","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","0"," - - - - ","23"," - - - - "," - - - - "," - - - - ","56"," - - - - ","55"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","1"," - - - - ","26"," - - - - "," - - - - "," - - - - ","40"," - - - - ","48"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","2"," - - - - ","45"," - - - - "," - - - - "," - - - - ","82"," - - - - ","38"," - - - - ","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","3"," - - - - ","59"," - - - - "," - - - - "," - - - - ","81"," - - - - ","38"," - - - - ","57"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","4"," - - - - ","53"," - - - - "," - - - - "," - - - - ","76"," - - - - ","42"," - - - - ","46"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","5"," - - - - ","54"," - - - - "," - - - - "," - - - - ","97"," - - - - ","43"," - - - - ","41"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","6"," - - - - ","63"," - - - - "," - - - - "," - - - - ","75"," - - - - ","84"," - - - - ","43"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","102"," - - - - ","62"," - - - - ","51"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","8"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","131"," - - - - ","57"," - - - - ","57"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","87"," - - - - ","77"," - - - - ","59"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","10"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","69"," - - - - ","45"," - - - - ","65"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","54"," - - - - ","30"," - - - - ","83"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","12"," - - - - ","40"," - - - - "," - - - - "," - - - - ","42"," - - - - ","14"," - - - - ","85"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","13"," - - - - ","28"," - - - - "," - - - - "," - - - - ","26"," - - - - ","18"," - - - - ","60"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","14"," - - - - ","24"," - - - - "," - - - - "," - - - - ","23"," - - - - ","12"," - - - - ","39"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","16"," - - - - ","14"," - - - - ","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","12"," - - - - ","12"," - - - - ","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","17"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","10"," - - - - ","11"," - - - - ","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - ","18"," - - - - ","34"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","19"," - - - - ","12"," - - - - "," - - - - "," - - - - ","34"," - - - - ","19"," - - - - ","35"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","20"," - - - - ","12"," - - - - "," - - - - "," - - - - ","40"," - - - - ","29"," - - - - ","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","21"," - - - - ","13"," - - - - "," - - - - "," - - - - ","31"," - - - - ","62"," - - - - ","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","22"," - - - - ","15"," - - - - "," - - - - "," - - - - ","39"," - - - - ","48"," - - - - ","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-06","23"," - - - - ","18"," - - - - "," - - - - "," - - - - ","69"," - - - - ","43"," - - - - ","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-07","0"," - - - - ","34"," - - - - "," - - - - "," - - - - ","103"," - - - - ","51"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-07","1"," - - - - ","47"," - - - - "," - - - - "," - - - - ","73"," - - - - ","44"," - - - - ","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-07","2"," - - - - ","43"," - - - - "," - - - - "," - - - - ","50"," - - - - ","39"," - - - - ","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-01-07","3"," - - - - ","45"," - - - - "," - - - - "," - - - - ","64"," - - - - ","43"," - - - - ","31"," - - - - "," - - - - "," - - - - ","µg/m³"
