"Parámetro","Fecha","Hora","ATM : Atemajac","CEN : Centro ","AGU : Las Águilas","PIN : Las Pintas","LDO : Loma Dorada","MIR : Miravalle","OBL : Oblatos","SFE : Santa Fe","TLA : Tlaquepaque","VAL : Vallarta","COU : Country","SMT : Santa Margarita","SAN : Santa Anita","Unidad"
"PM2.5","2020-01-01","17"," - - - - ","23"," - - - - ","44"," - - - - ","21"," - - - - "," - - - - ","134"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-01","18"," - - - - ","13"," - - - - "," - - - - "," - - - - ","10"," - - - - "," - - - - ","37"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-01","19"," - - - - ","9"," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-01","20"," - - - - ","10"," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-01","21"," - - - - ","7"," - - - - ","5"," - - - - ","4"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-01","22"," - - - - "," - - - - "," - - - - ","3"," - - - - ","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-01","23"," - - - - "," - - - - "," - - - - ","0"," - - - - ","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","0"," - - - - "," - - - - "," - - - - ","5"," - - - - ","6"," - - - - "," - - - - ","4"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","1"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","5"," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","3"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","4"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","5"," - - - - ","6"," - - - - ","10"," - - - - "," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","8"," - - - - "," - - - - "," - - - - ","0"," - - - - ","7"," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","9"," - - - - ","7"," - - - - ","22"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","10"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","11"," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","16"," - - - - ","5"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","17"," - - - - ","3"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","5"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","18"," - - - - ","12"," - - - - ","3"," - - - - "," - - - - "," - - - - "," - - - - ","11"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","19"," - - - - ","21"," - - - - ","27"," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","20"," - - - - ","10"," - - - - ","61"," - - - - "," - - - - "," - - - - "," - - - - ","4"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","21"," - - - - ","12"," - - - - ","24"," - - - - "," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","22"," - - - - ","16"," - - - - ","12"," - - - - "," - - - - "," - - - - "," - - - - ","21"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-02","23"," - - - - ","17"," - - - - ","11"," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","0"," - - - - ","16"," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - ","27"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","1"," - - - - ","14"," - - - - ","28"," - - - - "," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","2"," - - - - ","10"," - - - - ","52"," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","3"," - - - - ","15"," - - - - ","56"," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","4"," - - - - ","12"," - - - - ","57"," - - - - "," - - - - "," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","5"," - - - - ","11"," - - - - ","66"," - - - - "," - - - - "," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","6"," - - - - ","10"," - - - - ","60"," - - - - "," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","7"," - - - - ","13"," - - - - ","67"," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","8"," - - - - ","21"," - - - - ","110"," - - - - "," - - - - "," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","9"," - - - - ","21"," - - - - ","51"," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","10"," - - - - ","11"," - - - - ","26"," - - - - "," - - - - "," - - - - "," - - - - ","20"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","11"," - - - - ","13"," - - - - ","28"," - - - - "," - - - - "," - - - - "," - - - - ","28"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","12"," - - - - ","18"," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - ","36"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","13"," - - - - ","25"," - - - - ","4"," - - - - "," - - - - "," - - - - "," - - - - ","45"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","14"," - - - - ","12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","28"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","15"," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","20"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","16"," - - - - ","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","17"," - - - - ","2"," - - - - ","2"," - - - - "," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","18"," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","19"," - - - - ","12"," - - - - ","30"," - - - - "," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","20"," - - - - ","20"," - - - - ","35"," - - - - "," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","21"," - - - - ","28"," - - - - ","44"," - - - - "," - - - - "," - - - - "," - - - - ","33"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","22"," - - - - ","32"," - - - - ","71"," - - - - "," - - - - "," - - - - "," - - - - ","31"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-03","23"," - - - - ","42"," - - - - ","77"," - - - - "," - - - - "," - - - - "," - - - - ","39"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","0"," - - - - ","46"," - - - - ","90"," - - - - "," - - - - "," - - - - "," - - - - ","43"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","1"," - - - - ","35"," - - - - ","79"," - - - - "," - - - - "," - - - - "," - - - - ","36"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","2"," - - - - ","25"," - - - - ","88"," - - - - "," - - - - "," - - - - "," - - - - ","38"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","3"," - - - - "," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - "," - - - - ","28"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","4"," - - - - "," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","5"," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","6"," - - - - ","8"," - - - - ","36"," - - - - "," - - - - "," - - - - "," - - - - ","5"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","7"," - - - - ","11"," - - - - ","58"," - - - - "," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","8"," - - - - ","13"," - - - - ","27"," - - - - ","17"," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","9"," - - - - ","4"," - - - - ","2"," - - - - ","5"," - - - - "," - - - - ","5"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","10"," - - - - ","10"," - - - - "," - - - - "," - - - - ","1"," - - - - "," - - - - ","6"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","11"," - - - - ","3"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","4"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","12"," - - - - ","3"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","8"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","14"," - - - - ","2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","11"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","16"," - - - - ","3"," - - - - ","1"," - - - - "," - - - - "," - - - - "," - - - - ","11"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","17"," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","18"," - - - - "," - - - - "," - - - - ","9"," - - - - ","4"," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","19"," - - - - ","5"," - - - - ","23"," - - - - ","9"," - - - - "," - - - - ","26"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","20"," - - - - ","7"," - - - - ","44"," - - - - ","15"," - - - - "," - - - - ","25"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","21"," - - - - ","11"," - - - - ","23"," - - - - ","21"," - - - - "," - - - - ","31"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","22"," - - - - ","12"," - - - - ","23"," - - - - ","29"," - - - - "," - - - - ","37"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-04","23"," - - - - ","8"," - - - - ","25"," - - - - ","38"," - - - - "," - - - - ","31"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","0"," - - - - ","14"," - - - - ","29"," - - - - ","29"," - - - - "," - - - - ","23"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","1"," - - - - ","18"," - - - - ","28"," - - - - ","25"," - - - - "," - - - - ","20"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","2"," - - - - ","17"," - - - - ","28"," - - - - ","18"," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","3"," - - - - ","12"," - - - - ","26"," - - - - "," - - - - "," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","4"," - - - - ","14"," - - - - ","40"," - - - - "," - - - - "," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","5"," - - - - ","16"," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","6"," - - - - ","14"," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - ","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","7"," - - - - ","16"," - - - - "," - - - - "," - - - - ","11"," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","8"," - - - - ","18"," - - - - "," - - - - "," - - - - ","15"," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","9"," - - - - ","16"," - - - - "," - - - - "," - - - - ","20"," - - - - "," - - - - ","11"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","10"," - - - - ","9"," - - - - "," - - - - "," - - - - ","9"," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","11"," - - - - ","3"," - - - - "," - - - - "," - - - - ","4"," - - - - ","38","5"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","12"," - - - - ","2"," - - - - "," - - - - "," - - - - ","7"," - - - - ","11","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","13"," - - - - ","4"," - - - - "," - - - - "," - - - - ","4"," - - - - ","7","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","14"," - - - - ","7"," - - - - "," - - - - "," - - - - ","5"," - - - - ","13","19"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","15"," - - - - ","4"," - - - - "," - - - - "," - - - - ","10"," - - - - ","12","17"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","16"," - - - - ","5"," - - - - "," - - - - "," - - - - ","10"," - - - - ","19","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","17"," - - - - ","7"," - - - - "," - - - - "," - - - - ","14"," - - - - ","15","20"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","18"," - - - - ","8"," - - - - "," - - - - "," - - - - ","14"," - - - - ","16","28"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","19"," - - - - ","17"," - - - - "," - - - - "," - - - - ","28"," - - - - ","31","48"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","20"," - - - - ","21"," - - - - "," - - - - "," - - - - ","47"," - - - - ","44","50"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","21"," - - - - ","37"," - - - - "," - - - - "," - - - - ","43"," - - - - ","71","71"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","22"," - - - - ","51"," - - - - "," - - - - "," - - - - ","43"," - - - - ","45","64"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-05","23"," - - - - ","55"," - - - - "," - - - - "," - - - - ","63"," - - - - ","49","50"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","0"," - - - - ","50"," - - - - "," - - - - "," - - - - ","61"," - - - - ","49","52"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","1"," - - - - ","56"," - - - - "," - - - - "," - - - - ","35"," - - - - ","47","47"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","52"," - - - - ","48","52"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","3"," - - - - ","55"," - - - - "," - - - - "," - - - - ","51"," - - - - ","60","68"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","4"," - - - - ","43"," - - - - "," - - - - "," - - - - ","63"," - - - - ","43","40"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","5"," - - - - ","38"," - - - - "," - - - - "," - - - - ","81"," - - - - ","58","45"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","6"," - - - - ","58"," - - - - "," - - - - "," - - - - ","74"," - - - - ","65","50"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","7"," - - - - ","44"," - - - - "," - - - - "," - - - - ","34"," - - - - ","48","40"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","8"," - - - - ","35"," - - - - "," - - - - "," - - - - ","51"," - - - - ","56","31"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","9"," - - - - ","35"," - - - - "," - - - - "," - - - - ","75"," - - - - ","62","19"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","10"," - - - - ","23"," - - - - "," - - - - "," - - - - ","52"," - - - - ","77","11"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","11"," - - - - ","17"," - - - - "," - - - - "," - - - - ","34"," - - - - ","48","17"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","12"," - - - - ","15"," - - - - "," - - - - "," - - - - ","20"," - - - - ","45","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","13"," - - - - ","14"," - - - - "," - - - - "," - - - - ","14"," - - - - ","20","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","14"," - - - - ","13"," - - - - "," - - - - "," - - - - ","15"," - - - - ","20","22"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","15"," - - - - ","15"," - - - - "," - - - - "," - - - - ","11"," - - - - ","17","20"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","16"," - - - - ","8"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","8","10"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","17"," - - - - ","5"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","11","11"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","18"," - - - - ","4"," - - - - "," - - - - "," - - - - ","15"," - - - - ","15","19"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","19"," - - - - ","13"," - - - - "," - - - - "," - - - - ","6"," - - - - ","24","24"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","20"," - - - - ","20"," - - - - "," - - - - "," - - - - ","16"," - - - - ","22","32"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","21"," - - - - ","34"," - - - - "," - - - - "," - - - - ","22"," - - - - ","27","30"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","22"," - - - - ","26"," - - - - "," - - - - "," - - - - ","18"," - - - - ","41","31"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-06","23"," - - - - ","29"," - - - - "," - - - - "," - - - - ","30"," - - - - ","45","25"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-07","0"," - - - - ","31"," - - - - "," - - - - "," - - - - ","64"," - - - - ","45","20"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-07","1"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","80"," - - - - ","42","32"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-01-07","2"," - - - - ","28"," - - - - "," - - - - "," - - - - ","73"," - - - - ","30","31"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
