"Parámetro","Fecha","Hora","ATM : Atemajac","CEN : Centro ","AGU : Las Águilas","PIN : Las Pintas","LDO : Loma Dorada","MIR : Miravalle","OBL : Oblatos","SFE : Santa Fe","TLA : Tlaquepaque","VAL : Vallarta","COU : Country","SMT : Santa Margarita","SAN : Santa Anita","Unidad"
"PM2.5","2023-01-02","12"," - - - - ","16"," - - - - "," - - - - ","11","5"," - - - - "," - - - - ","21","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","13"," - - - - ","11"," - - - - "," - - - - ","7"," - - - - "," - - - - "," - - - - ","15","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","14"," - - - - ","13","2"," - - - - ","10"," - - - - "," - - - - "," - - - - ","8","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","15"," - - - - ","13","9"," - - - - ","12","5"," - - - - "," - - - - ","11","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","16"," - - - - ","16","10"," - - - - ","15","6"," - - - - "," - - - - ","19","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","17"," - - - - ","13","9"," - - - - ","17","4"," - - - - "," - - - - ","25","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","18"," - - - - ","16","6"," - - - - ","18","6"," - - - - "," - - - - ","27","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","19"," - - - - ","13","4"," - - - - ","32","13"," - - - - "," - - - - ","25","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","20"," - - - - ","17","8"," - - - - ","31","13"," - - - - "," - - - - ","29","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","21"," - - - - ","15","11"," - - - - ","31","14"," - - - - "," - - - - ","35","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","22"," - - - - ","13","9"," - - - - ","27","11"," - - - - "," - - - - ","25","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-02","23"," - - - - ","10","6"," - - - - ","19","9"," - - - - "," - - - - ","19","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","0"," - - - - ","10","5"," - - - - ","16","12"," - - - - "," - - - - ","14","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","1"," - - - - ","7","13"," - - - - ","20","7"," - - - - "," - - - - ","10","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","2"," - - - - ","6","5"," - - - - ","18","4"," - - - - "," - - - - ","13","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","3"," - - - - ","6","3"," - - - - ","12","8"," - - - - "," - - - - ","18","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","4"," - - - - ","14","7"," - - - - ","13","24"," - - - - "," - - - - ","18","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","5"," - - - - ","13","7"," - - - - ","18","25"," - - - - "," - - - - ","21","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","6"," - - - - ","16","8"," - - - - ","20","32"," - - - - "," - - - - ","17","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","7"," - - - - ","17","12"," - - - - ","23","60"," - - - - "," - - - - ","26","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","8"," - - - - ","28","9"," - - - - ","33","50"," - - - - "," - - - - ","39","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","9"," - - - - ","47","19"," - - - - ","22","42"," - - - - "," - - - - ","42","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","10"," - - - - ","30","18"," - - - - ","21","40"," - - - - "," - - - - ","33","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","11"," - - - - ","13","14"," - - - - ","17","25"," - - - - "," - - - - ","23","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","12"," - - - - ","18","3"," - - - - ","23","19"," - - - - "," - - - - ","32","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","13"," - - - - ","22"," - - - - "," - - - - ","19","5"," - - - - "," - - - - ","23","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","14"," - - - - ","7"," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - ","20","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","15"," - - - - ","10"," - - - - "," - - - - ","13"," - - - - "," - - - - "," - - - - ","21","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","16"," - - - - ","12","2"," - - - - ","12"," - - - - "," - - - - "," - - - - ","21","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","17"," - - - - ","12","7"," - - - - ","11","2"," - - - - "," - - - - ","16","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","18"," - - - - ","8","12"," - - - - ","17"," - - - - "," - - - - "," - - - - ","11","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","19"," - - - - ","9","13"," - - - - ","48","6"," - - - - "," - - - - ","28","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","20"," - - - - ","16","20"," - - - - ","54","17"," - - - - "," - - - - ","36","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","21"," - - - - ","10","5"," - - - - ","39"," - - - - "," - - - - "," - - - - ","33","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","22"," - - - - ","14","2"," - - - - ","34"," - - - - "," - - - - "," - - - - ","34","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-03","23"," - - - - ","16","8"," - - - - ","34","11"," - - - - "," - - - - ","31","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","0"," - - - - ","13","3"," - - - - ","27"," - - - - "," - - - - "," - - - - ","28","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","1"," - - - - ","10","2"," - - - - ","20","18"," - - - - "," - - - - ","27","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","2"," - - - - ","15","7"," - - - - ","18","23"," - - - - "," - - - - ","31","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","3"," - - - - ","25","11"," - - - - ","18","15"," - - - - "," - - - - ","40"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","4"," - - - - ","15","17"," - - - - ","17"," - - - - "," - - - - "," - - - - ","47"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","5"," - - - - ","30","11"," - - - - ","17"," - - - - "," - - - - "," - - - - ","35"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","6"," - - - - ","34","9"," - - - - ","19"," - - - - "," - - - - "," - - - - ","48"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","7"," - - - - ","43","13"," - - - - ","23"," - - - - "," - - - - "," - - - - ","46"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","8"," - - - - ","32","5"," - - - - ","55","61"," - - - - "," - - - - ","57","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","9"," - - - - ","28","10"," - - - - ","62","60"," - - - - "," - - - - ","42","38"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","10"," - - - - ","28","18"," - - - - ","38","45"," - - - - "," - - - - ","30","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","11"," - - - - ","22","29"," - - - - ","27","26"," - - - - "," - - - - ","20","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","12"," - - - - ","21","44"," - - - - ","22","29"," - - - - "," - - - - ","29","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","13"," - - - - ","21","31"," - - - - ","21","19"," - - - - "," - - - - ","37","34"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","14"," - - - - ","23","25"," - - - - ","26","12"," - - - - "," - - - - ","40","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","15"," - - - - ","28","18"," - - - - ","32","17"," - - - - "," - - - - ","35","45"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","16"," - - - - ","32","16"," - - - - ","33","19"," - - - - "," - - - - ","39","32"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","17"," - - - - "," - - - - ","19"," - - - - ","31","20"," - - - - "," - - - - ","38","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","18"," - - - - ","12","31"," - - - - ","46","5"," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","19"," - - - - ","19","34"," - - - - ","66","25"," - - - - "," - - - - ","49"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","20"," - - - - ","35","20"," - - - - ","83","38"," - - - - "," - - - - ","82"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","21"," - - - - ","37","16"," - - - - ","81","69"," - - - - "," - - - - ","75"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","22"," - - - - ","48","23"," - - - - ","66","75"," - - - - "," - - - - ","62"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-04","23"," - - - - ","47","22"," - - - - ","66","74"," - - - - "," - - - - ","64","32"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","0"," - - - - ","47","21"," - - - - ","56","102"," - - - - "," - - - - ","66","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","1"," - - - - ","56","19"," - - - - ","47","66"," - - - - "," - - - - ","70","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","2"," - - - - ","70","12"," - - - - ","36","75"," - - - - "," - - - - ","78","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","3"," - - - - ","69","9"," - - - - ","37","147"," - - - - "," - - - - ","72","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","4"," - - - - ","62","15"," - - - - ","38","81"," - - - - "," - - - - ","69","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","5"," - - - - ","63","14"," - - - - ","38","75"," - - - - "," - - - - ","57","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","6"," - - - - ","65","12"," - - - - ","30","126"," - - - - "," - - - - ","57","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","7"," - - - - ","45","42"," - - - - ","31","114"," - - - - "," - - - - ","55","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","8"," - - - - ","73","53"," - - - - ","47","65"," - - - - "," - - - - ","61","67"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","9"," - - - - ","39","24"," - - - - ","44","49"," - - - - "," - - - - ","39","49"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","10"," - - - - ","31","22"," - - - - ","25","23"," - - - - "," - - - - ","44","37"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","11"," - - - - ","26","13"," - - - - ","28","16"," - - - - "," - - - - ","34","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","12"," - - - - ","15","11"," - - - - ","37","15"," - - - - "," - - - - ","41","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","13"," - - - - ","15","16"," - - - - ","40","20"," - - - - "," - - - - ","43","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","14"," - - - - ","20","19"," - - - - ","29","15"," - - - - "," - - - - ","30","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","15"," - - - - ","20","19"," - - - - ","23","17"," - - - - "," - - - - ","24","34"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","16"," - - - - ","18","19"," - - - - ","24","18"," - - - - "," - - - - ","28","38"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","17"," - - - - ","20","18"," - - - - ","23","17"," - - - - "," - - - - ","40","39"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","18"," - - - - ","29","32"," - - - - ","45","14"," - - - - "," - - - - ","51","44"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","19"," - - - - ","34","38"," - - - - ","80","31"," - - - - "," - - - - ","85","55"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","20"," - - - - ","43","30"," - - - - ","108","53"," - - - - "," - - - - ","118","58"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","21"," - - - - ","62","32"," - - - - ","128","78"," - - - - "," - - - - ","133","63"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","22"," - - - - ","69","33"," - - - - ","107","74"," - - - - "," - - - - ","144","68"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-05","23"," - - - - ","69","28"," - - - - ","82","101"," - - - - "," - - - - ","147","65"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","0"," - - - - ","79","21"," - - - - ","69","114"," - - - - "," - - - - ","128","51"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","1"," - - - - ","91","43"," - - - - ","52","108"," - - - - "," - - - - ","95","60"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","2"," - - - - ","42","65"," - - - - ","44","71"," - - - - "," - - - - ","64","68"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","3"," - - - - ","44","59"," - - - - "," - - - - ","65"," - - - - "," - - - - ","54","67"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","4"," - - - - ","50","48"," - - - - "," - - - - ","70"," - - - - "," - - - - ","38","47"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","5"," - - - - "," - - - - ","38"," - - - - ","27","62"," - - - - "," - - - - ","29","38"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","6"," - - - - ","26","29"," - - - - ","21","35"," - - - - "," - - - - ","29","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","7"," - - - - ","27","31"," - - - - ","24","30"," - - - - "," - - - - ","33","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","8"," - - - - ","29","22"," - - - - ","39","38"," - - - - "," - - - - ","41","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","9"," - - - - ","30","17"," - - - - ","60","54"," - - - - "," - - - - ","42","36"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","10"," - - - - ","23","25"," - - - - ","41","46"," - - - - "," - - - - ","37","38"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","11"," - - - - ","27","19"," - - - - ","11","24"," - - - - "," - - - - ","30","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","12"," - - - - ","26","15"," - - - - ","27","21"," - - - - "," - - - - ","27","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","13"," - - - - ","20","17"," - - - - ","35","26"," - - - - "," - - - - ","38","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","14"," - - - - ","24","16"," - - - - ","42","18"," - - - - "," - - - - ","40","35"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","15"," - - - - ","27","10"," - - - - ","41","18"," - - - - "," - - - - ","30","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","16"," - - - - ","15","11"," - - - - ","34","16"," - - - - "," - - - - ","25","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","17"," - - - - ","15","13"," - - - - ","40","12"," - - - - "," - - - - ","32","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","18"," - - - - ","19","22"," - - - - ","62","7"," - - - - "," - - - - ","36","37"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","19"," - - - - ","22","35"," - - - - ","74","19"," - - - - "," - - - - ","69","44"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","20"," - - - - ","34","35"," - - - - ","74","40"," - - - - "," - - - - ","95","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","21"," - - - - ","48","28"," - - - - ","101","37"," - - - - "," - - - - ","108","36"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","22"," - - - - ","49","31"," - - - - ","117","42"," - - - - "," - - - - ","101","32"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-06","23"," - - - - ","32","29"," - - - - ","92","35"," - - - - "," - - - - ","72","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","0"," - - - - ","32","17"," - - - - ","32","29"," - - - - "," - - - - ","84","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","1"," - - - - ","27","15"," - - - - ","49","32"," - - - - "," - - - - ","72","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","2"," - - - - ","29","20"," - - - - ","65","60"," - - - - "," - - - - ","68","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","3"," - - - - ","42","21"," - - - - ","52","74"," - - - - "," - - - - ","58","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","4"," - - - - ","49","27"," - - - - ","49","64"," - - - - "," - - - - ","60","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","5"," - - - - ","72","19"," - - - - "," - - - - ","54"," - - - - "," - - - - ","63","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","6"," - - - - ","76","14"," - - - - ","45","53"," - - - - "," - - - - ","63","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","7"," - - - - ","60","16"," - - - - ","27","77"," - - - - "," - - - - ","69","35"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","8"," - - - - ","42","15"," - - - - ","54","89"," - - - - "," - - - - ","73","43"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","9"," - - - - ","46","16"," - - - - ","92","82"," - - - - "," - - - - ","84","56"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","10"," - - - - ","51","24"," - - - - ","75","67"," - - - - "," - - - - ","86","57"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","11"," - - - - ","45","33"," - - - - ","57","42"," - - - - "," - - - - ","82","41"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","12"," - - - - ","43","32"," - - - - ","51","33"," - - - - "," - - - - ","44","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","13"," - - - - ","35","12"," - - - - ","32","13"," - - - - "," - - - - ","16","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","14"," - - - - ","23","8"," - - - - ","15","6"," - - - - "," - - - - ","22","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","15"," - - - - ","20","6"," - - - - ","16","9"," - - - - "," - - - - ","23","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","16"," - - - - ","15","4"," - - - - ","28","9"," - - - - "," - - - - ","28","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","17"," - - - - ","15","8"," - - - - ","32","6"," - - - - "," - - - - ","12","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","18"," - - - - ","14","20"," - - - - ","43","2"," - - - - "," - - - - ","20","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","19"," - - - - ","18","34"," - - - - ","87","13"," - - - - "," - - - - ","41","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2023-01-07","20"," - - - - ","23","36"," - - - - ","70","36"," - - - - "," - - - - ","64","32"," - - - - "," - - - - "," - - - - ","µg/m³"
